site,scenario,tracer,control_plane,peak_time
HoustonBlack,daily,psi01,300,775.0
HoustonBlack,monthly,psi02,50,35.9349
HoustonBlack,monthly,psi02,100,121.0
HoustonBlack,monthly,psi02,200,501.0
HoustonBlack,monthly,psi02,300,759.0
HoustonBlack,monthly,psi01,50,78.1011
HoustonBlack,monthly,psi01,100,208.0
HoustonBlack,monthly,psi01,200,623.0
HoustonBlack,monthly,psi01,300,842.0
Kalamazoo,hourly,psi02,50,1.875
Kalamazoo,hourly,psi02,100,28.042
Kalamazoo,hourly,psi02,200,79.917
Kalamazoo,hourly,psi02,300,128.833
Kalamazoo,hourly,psi01,50,24.25
Kalamazoo,hourly,psi01,100,64.042
Kalamazoo,hourly,psi01,200,130.875
Kalamazoo,hourly,psi01,300,206.0
Kalamazoo,daily,psi02,50,1.39407
Kalamazoo,daily,psi02,100,25.5169
Kalamazoo,daily,psi02,200,75.0
Kalamazoo,daily,psi02,300,128.0
Kalamazoo,daily,psi01,50,25.0
Kalamazoo,daily,psi01,100,65.0
Kalamazoo,daily,psi01,200,137.0
Kalamazoo,daily,psi01,300,222.0
Kalamazoo,monthly,psi02,50,4.90988
Kalamazoo,monthly,psi02,100,26.9099
Kalamazoo,monthly,psi02,200,91.0
Kalamazoo,monthly,psi02,300,155.0
Kalamazoo,monthly,psi01,50,22.9099
Kalamazoo,monthly,psi01,100,68.0
Kalamazoo,monthly,psi01,200,160.0
Kalamazoo,monthly,psi01,300,226.0
Kuma,hourly,psi02,50,17.458
Kuma,hourly,psi02,100,58.458
Kuma,hourly,psi02,200,175.292
Kuma,hourly,psi02,300,459.333
Kuma,hourly,psi01,50,49.333
Kuma,hourly,psi01,100,88.958
Kuma,hourly,psi01,200,400.667
Kuma,hourly,psi01,300,492.708
Kuma,daily,psi02,50,9.23469
Kuma,daily,psi02,100,58.0
Kuma,daily,psi02,200,176.0
Kuma,daily,psi02,300,462.0
Kuma,daily,psi01,50,49.0
Kuma,daily,psi01,100,90.0
Kuma,daily,psi01,200,410.0
Kuma,daily,psi01,300,507.0
Kuma,monthly,psi02,50,17.3122
Kuma,monthly,psi02,100,74.0
Kuma,monthly,psi02,200,377.0
Kuma,monthly,psi02,300,489.0
Kuma,monthly,psi01,50,50.0
Kuma,monthly,psi01,100,107.0
Kuma,monthly,psi01,200,428.0
Kuma,monthly,psi01,300,748.0
Palouse,hourly,psi02,50,21.0
Palouse,hourly,psi02,100,67.417
Palouse,hourly,psi02,200,209.0
Palouse,hourly,psi02,300,387.25
Palouse,hourly,psi01,50,53.5153
Palouse,hourly,psi01,100,101.667
Palouse,hourly,psi01,200,260.583
Palouse,hourly,psi01,300,449.125
Palouse,daily,psi02,50,20.4634
Palouse,daily,psi02,100,66.0
Palouse,daily,psi02,200,208.0
Palouse,daily,psi02,300,391.0
Palouse,daily,psi01,50,54.0
Palouse,daily,psi01,100,102.0
Palouse,daily,psi01,200,265.0
Palouse,daily,psi01,300,455.0
Palouse,monthly,psi02,50,14.6227
Palouse,monthly,psi02,100,71.6356
Palouse,monthly,psi02,200,220.0
Palouse,monthly,psi02,300,409.0
Palouse,monthly,psi01,50,53.7058
Palouse,monthly,psi01,100,110.787
Palouse,monthly,psi01,200,276.0
Palouse,monthly,psi01,300,469.0
Pullman,hourly,psi02,50,17.4815
Pullman,hourly,psi02,100,86.083
Pullman,hourly,psi02,200,428.125
Pullman,hourly,psi02,300,773.875
Pullman,hourly,psi01,50,56.3581
Pullman,hourly,psi01,100,111.208
Pullman,hourly,psi01,200,467.042
Pullman,hourly,psi01,300,827.125
Pullman,daily,psi02,50,9.0
Pullman,daily,psi02,100,86.0
Pullman,daily,psi02,200,434.0
Pullman,daily,psi02,300,797.0
Pullman,daily,psi01,50,56.0
Pullman,daily,psi01,100,114.0
Pullman,daily,psi01,200,485.0
Pullman,daily,psi01,300,852.0
Pullman,monthly,psi02,50,23.4227
Pullman,monthly,psi02,100,92.0
Pullman,monthly,psi02,200,478.0
Pullman,monthly,psi02,300,893.0
Pullman,monthly,psi01,50,66.0
Pullman,monthly,psi01,100,146.0
Pullman,monthly,psi01,200,611.0
Pullman,monthly,psi01,300,1163.0
Yolo,hourly,psi02,50,28.5757
Yolo,hourly,psi02,100,67.083
Yolo,hourly,psi02,200,226.042
Yolo,hourly,psi02,300,407.5
Yolo,hourly,psi01,50,47.8961
Yolo,hourly,psi01,100,88.0
Yolo,hourly,psi01,200,291.042
Yolo,hourly,psi01,300,448.792
Yolo,daily,psi02,50,28.0
Yolo,daily,psi02,100,66.0
Yolo,daily,psi02,200,230.0
Yolo,daily,psi02,300,416.0
Yolo,daily,psi01,50,56.0
Yolo,daily,psi01,100,97.0
Yolo,daily,psi01,200,298.0
Yolo,daily,psi01,300,459.645
Yolo,monthly,psi02,50,36.6165
Yolo,monthly,psi02,100,79.7174
Yolo,monthly,psi02,200,247.0
Yolo,monthly,psi02,300,447.0
Yolo,monthly,psi01,50,64.7174
Yolo,monthly,psi01,100,114.61
Yolo,monthly,psi01,200,318.0
Yolo,monthly,psi01,300,492.0
