site,scenario,tracer,control_plane,peak_time
Kalamazoo,monthly,psi02,100,46.1112
Kalamazoo,monthly,psi02,200,165.0
Kalamazoo,monthly,psi02,300,200.0
Kuma,hourly,psi01,50,171.083
Kuma,hourly,psi01,100,223.75
Kuma,hourly,psi01,200,551.625
Kuma,hourly,psi01,300,671.417
Kuma,hourly,psi02,50,84.5
Kuma,hourly,psi02,100,197.083
Kuma,hourly,psi02,200,305.708
Kuma,hourly,psi02,300,604.083
Kuma,daily,psi01,50,170.0
Kuma,daily,psi01,100,224.5
Kuma,daily,psi01,200,557.0
Kuma,daily,psi01,300,688.0
Kuma,daily,psi02,50,84.0
Kuma,daily,psi02,100,178.0
Kuma,daily,psi02,200,307.0
Kuma,daily,psi02,300,612.0
Kuma,monthly,psi01,50,193.0
Kuma,monthly,psi01,100,263.0
Kuma,monthly,psi01,200,596.0
Kuma,monthly,psi01,300,912.0
Kuma,monthly,psi02,50,124.0
Kuma,monthly,psi02,100,220.0
Kuma,monthly,psi02,200,509.0
Kuma,monthly,psi02,300,669.0
Palouse,hourly,psi01,50,41.542
Palouse,hourly,psi01,100,178.792
Palouse,hourly,psi01,200,344.958
Palouse,hourly,psi01,300,592.75
Palouse,hourly,psi02,50,6.292
Palouse,hourly,psi02,100,40.208
Palouse,hourly,psi02,200,226.667
Palouse,hourly,psi02,300,537.458
Palouse,daily,psi01,50,41.0
Palouse,daily,psi01,100,178.0
Palouse,daily,psi01,200,351.0
Palouse,daily,psi01,300,597.0
Palouse,daily,psi02,50,6.0
Palouse,daily,psi02,100,40.0
Palouse,daily,psi02,200,228.686
Palouse,daily,psi02,300,545.0
Palouse,monthly,psi01,50,48.7857
Palouse,monthly,psi01,100,175.0
Palouse,monthly,psi01,200,352.0
Palouse,monthly,psi01,300,620.0
Palouse,monthly,psi02,50,6.58001
Palouse,monthly,psi02,100,49.7857
Palouse,monthly,psi02,200,238.0
Palouse,monthly,psi02,300,551.0
Pullman,hourly,psi01,50,142.0
Pullman,hourly,psi01,100,215.958
Pullman,hourly,psi01,200,527.0
Pullman,hourly,psi01,300,895.5
Pullman,hourly,psi02,50,73.208
Pullman,hourly,psi02,100,182.0
Pullman,hourly,psi02,200,327.833
Pullman,hourly,psi02,300,613.125
Pullman,daily,psi01,50,143.0
Pullman,daily,psi01,100,217.0
Pullman,daily,psi01,200,540.0
Pullman,daily,psi01,300,920.0
Pullman,daily,psi02,50,72.0
Pullman,daily,psi02,100,180.0
Pullman,daily,psi02,200,332.0
Pullman,daily,psi02,300,624.0
Pullman,monthly,psi01,50,167.895
Pullman,monthly,psi01,100,261.372
Pullman,monthly,psi01,200,589.0
Pullman,monthly,psi01,300,1002.0
Pullman,monthly,psi02,50,101.729
Pullman,monthly,psi02,100,199.63
Pullman,monthly,psi02,200,401.0
Pullman,monthly,psi02,300,918.0
Yolo,hourly,psi01,50,17.625
Yolo,hourly,psi01,100,135.083
Yolo,hourly,psi01,200,261.208
Yolo,hourly,psi01,300,463.917
Yolo,hourly,psi02,50,1.958
Yolo,hourly,psi02,100,43.0
Yolo,hourly,psi02,200,213.25
Yolo,hourly,psi02,300,384.458
Yolo,daily,psi01,50,18.0
Yolo,daily,psi01,100,139.486
Yolo,daily,psi01,200,268.0
Yolo,daily,psi01,300,478.0
Yolo,daily,psi02,50,1.0
Yolo,daily,psi02,100,14.7256
Yolo,daily,psi02,200,215.784
Yolo,daily,psi02,300,388.0
Yolo,monthly,psi01,50,16.9127
Yolo,monthly,psi01,100,69.0
Yolo,monthly,psi01,200,255.0
Yolo,monthly,psi01,300,447.0
Yolo,monthly,psi02,50,0.39932
Yolo,monthly,psi02,100,13.9127
Yolo,monthly,psi02,200,194.0
Yolo,monthly,psi02,300,385.0
