site,scenario,tracer,control_plane,peak_time
Kuma,monthly,psi02,50,91.0
Kuma,monthly,psi02,100,186.0
Kuma,monthly,psi02,200,385.0
Kuma,monthly,psi02,300,629.0
Palouse,hourly,psi01,50,157.25
Palouse,hourly,psi01,100,191.917
Palouse,hourly,psi01,200,372.417
Palouse,hourly,psi01,300,582.083
Palouse,hourly,psi02,50,36.0
Palouse,hourly,psi02,100,168.667
Palouse,hourly,psi02,200,314.417
Palouse,hourly,psi02,300,541.625
Palouse,daily,psi01,50,129.534
Palouse,daily,psi01,100,194.697
Palouse,daily,psi01,200,379.0
Palouse,daily,psi01,300,592.0
Palouse,daily,psi02,50,31.9734
Palouse,daily,psi02,100,159.0
Palouse,daily,psi02,200,316.0
Palouse,daily,psi02,300,546.0
Palouse,monthly,psi01,50,154.0
Palouse,monthly,psi01,100,217.0
Palouse,monthly,psi01,200,394.0
Palouse,monthly,psi01,300,627.0
Palouse,monthly,psi02,50,41.4364
Palouse,monthly,psi02,100,184.0
Palouse,monthly,psi02,200,343.0
Palouse,monthly,psi02,300,566.0
Pullman,hourly,psi01,50,113.875
Pullman,hourly,psi01,100,207.625
Pullman,hourly,psi01,200,569.917
Pullman,hourly,psi01,300,942.917
Pullman,hourly,psi02,50,69.375
Pullman,hourly,psi02,100,159.0
Pullman,hourly,psi02,200,502.792
Pullman,hourly,psi02,300,872.583
Pullman,daily,psi01,50,117.0
Pullman,daily,psi01,100,209.0
Pullman,daily,psi01,200,582.0
Pullman,daily,psi01,300,962.0
Pullman,daily,psi02,50,69.0
Pullman,daily,psi02,100,158.0
Pullman,daily,psi02,200,509.404
Pullman,daily,psi02,300,898.0
Pullman,monthly,psi01,50,129.0
Pullman,monthly,psi01,100,234.0
Pullman,monthly,psi01,200,673.0
Pullman,monthly,psi01,300,1150.0
Pullman,monthly,psi02,50,71.3249
Pullman,monthly,psi02,100,187.0
Pullman,monthly,psi02,200,554.0
Pullman,monthly,psi02,300,966.0
Yolo,hourly,psi01,50,109.125
Yolo,hourly,psi01,100,179.083
Yolo,hourly,psi01,200,363.083
Yolo,hourly,psi01,300,548.375
Yolo,hourly,psi02,50,25.958
Yolo,hourly,psi02,100,143.083
Yolo,hourly,psi02,200,231.125
Yolo,hourly,psi02,300,488.625
Yolo,daily,psi01,50,110.0
Yolo,daily,psi01,100,180.219
Yolo,daily,psi01,200,369.0
Yolo,daily,psi01,300,558.0
Yolo,daily,psi02,50,26.0
Yolo,daily,psi02,100,141.0
Yolo,daily,psi02,200,240.0
Yolo,daily,psi02,300,503.0
Yolo,monthly,psi01,50,132.0
Yolo,monthly,psi01,100,211.0
Yolo,monthly,psi01,200,396.0
Yolo,monthly,psi01,300,606.0
Yolo,monthly,psi02,50,38.5977
Yolo,monthly,psi02,100,162.0
Yolo,monthly,psi02,200,355.0
Yolo,monthly,psi02,300,556.0
