site,scenario,tracer,control_plane,peak_time
Pullman,monthly,psi02,300,1050.0
Pullman,monthly,psi01,50,81.0
Pullman,monthly,psi01,100,374.0
Pullman,monthly,psi01,200,719.0
Pullman,monthly,psi01,300,1113.0
Yolo,hourly,psi02,50,2.333
Yolo,hourly,psi02,100,44.208
Yolo,hourly,psi02,200,245.375
Yolo,hourly,psi02,300,418.75
Yolo,hourly,psi01,50,26.417
Yolo,hourly,psi01,100,126.208
Yolo,hourly,psi01,200,348.5
Yolo,hourly,psi01,300,509.417
Yolo,daily,psi02,50,2.0
Yolo,daily,psi02,100,28.0
Yolo,daily,psi02,200,245.91
Yolo,daily,psi02,300,433.0
Yolo,daily,psi01,50,23.0
Yolo,daily,psi01,100,127.333
Yolo,daily,psi01,200,355.0
Yolo,daily,psi01,300,513.0
Yolo,monthly,psi02,50,42.1833
Yolo,monthly,psi02,100,97.0
Yolo,monthly,psi02,200,348.0
Yolo,monthly,psi02,300,537.0
Yolo,monthly,psi01,50,60.1833
Yolo,monthly,psi01,100,164.0
Yolo,monthly,psi01,200,400.0
Yolo,monthly,psi01,300,556.0
