site,scenario,tracer,control_plane,peak_time
Kuma,daily,psi01,100,198.0
Kuma,daily,psi01,200,523.0
Kuma,daily,psi01,300,681.0
Kuma,monthly,psi02,50,104.0
Kuma,monthly,psi02,100,176.0
Kuma,monthly,psi02,200,360.0
Kuma,monthly,psi02,300,623.0
Kuma,monthly,psi01,50,156.0
Kuma,monthly,psi01,100,228.0
Kuma,monthly,psi01,200,552.0
Kuma,monthly,psi01,300,865.0
Palouse,hourly,psi02,50,10.917
Palouse,hourly,psi02,100,154.75
Palouse,hourly,psi02,200,240.542
Palouse,hourly,psi02,300,447.583
Palouse,hourly,psi01,50,76.042
Palouse,hourly,psi01,100,184.083
Palouse,hourly,psi01,200,353.75
Palouse,hourly,psi01,300,537.667
Palouse,daily,psi02,50,10.0
Palouse,daily,psi02,100,118.0
Palouse,daily,psi02,200,244.0
Palouse,daily,psi02,300,451.0
Palouse,daily,psi01,50,76.0
Palouse,daily,psi01,100,186.799
Palouse,daily,psi01,200,355.0
Palouse,daily,psi01,300,543.0
Palouse,monthly,psi02,50,2.28649
Palouse,monthly,psi02,100,31.0
Palouse,monthly,psi02,200,258.0
Palouse,monthly,psi02,300,454.0
Palouse,monthly,psi01,50,47.0
Palouse,monthly,psi01,100,187.0
Palouse,monthly,psi01,200,360.0
Palouse,monthly,psi01,300,555.0
Pullman,hourly,psi02,50,99.042
Pullman,hourly,psi02,100,166.875
Pullman,hourly,psi02,200,520.917
Pullman,hourly,psi02,300,812.25
Pullman,hourly,psi01,50,139.417
Pullman,hourly,psi01,100,204.667
Pullman,hourly,psi01,200,572.417
Pullman,hourly,psi01,300,915.208
Pullman,daily,psi02,50,98.0
Pullman,daily,psi02,100,166.0
Pullman,daily,psi02,200,526.0
Pullman,daily,psi02,300,857.0
Pullman,daily,psi01,50,139.0
Pullman,daily,psi01,100,207.14
Pullman,daily,psi01,200,584.0
Pullman,daily,psi01,300,936.0
Pullman,monthly,psi02,50,111.0
Pullman,monthly,psi02,100,184.0
Pullman,monthly,psi02,200,576.0
Pullman,monthly,psi02,300,943.0
Pullman,monthly,psi01,50,158.0
Pullman,monthly,psi01,100,253.0
Pullman,monthly,psi01,200,667.0
Pullman,monthly,psi01,300,1022.0
Yolo,hourly,psi02,50,6.167
Yolo,hourly,psi02,100,25.167
Yolo,hourly,psi02,200,205.458
Yolo,hourly,psi02,300,479.75
Yolo,hourly,psi01,50,18.417
Yolo,hourly,psi01,100,157.917
Yolo,hourly,psi01,200,296.5
Yolo,hourly,psi01,300,549.667
Yolo,daily,psi02,50,6.0
Yolo,daily,psi02,100,16.5829
Yolo,daily,psi02,200,211.367
Yolo,daily,psi02,300,496.0
Yolo,daily,psi01,50,18.4111
Yolo,daily,psi01,100,158.5
Yolo,daily,psi01,200,348.0
Yolo,daily,psi01,300,559.235
Yolo,monthly,psi02,50,0.653346
Yolo,monthly,psi02,100,18.2678
Yolo,monthly,psi02,200,221.0
Yolo,monthly,psi02,300,493.0
Yolo,monthly,psi01,50,20.2678
Yolo,monthly,psi01,100,133.0
Yolo,monthly,psi01,200,326.0
Yolo,monthly,psi01,300,577.0
