site,scenario,tracer,control_plane,peak_time
Kuma,hourly,psi02,50,52.792
Kuma,hourly,psi02,100,244.5
Kuma,hourly,psi02,200,334.5
Kuma,hourly,psi02,300,663.75
Kuma,hourly,psi01,50,212.495
Kuma,hourly,psi01,100,279.489
Kuma,hourly,psi01,200,585.042
Kuma,hourly,psi01,300,730.583
Kuma,daily,psi02,50,52.2808
Kuma,daily,psi02,100,244.0
Kuma,daily,psi02,200,335.0
Kuma,daily,psi02,300,669.0
Kuma,daily,psi01,50,215.617
Kuma,daily,psi01,100,279.0
Kuma,daily,psi01,200,596.0
Kuma,daily,psi01,300,752.0
Kuma,monthly,psi02,50,61.2756
Kuma,monthly,psi02,100,261.0
Kuma,monthly,psi02,200,392.0
Kuma,monthly,psi02,300,706.0
Kuma,monthly,psi01,50,232.0
Kuma,monthly,psi01,100,310.0
Kuma,monthly,psi01,200,633.0
Kuma,monthly,psi01,300,938.0
Palouse,hourly,psi02,50,31.0
Palouse,hourly,psi02,100,75.958
Palouse,hourly,psi02,200,273.167
Palouse,hourly,psi02,300,449.667
Palouse,hourly,psi01,50,69.333
Palouse,hourly,psi01,100,124.333
Palouse,hourly,psi01,200,325.083
Palouse,hourly,psi01,300,531.875
Palouse,daily,psi02,50,31.0
Palouse,daily,psi02,100,70.0
Palouse,daily,psi02,200,274.521
Palouse,daily,psi02,300,450.0
Palouse,daily,psi01,50,69.0
Palouse,daily,psi01,100,127.0
Palouse,daily,psi01,200,327.0
Palouse,daily,psi01,300,536.0
Palouse,monthly,psi02,50,40.4295
Palouse,monthly,psi02,100,87.0
Palouse,monthly,psi02,200,292.0
Palouse,monthly,psi02,300,474.0
Palouse,monthly,psi01,50,82.0
Palouse,monthly,psi01,100,154.0
Palouse,monthly,psi01,200,360.0
Palouse,monthly,psi01,300,553.0
Pullman,hourly,psi02,50,170.333
Pullman,hourly,psi02,100,258.083
Pullman,hourly,psi02,200,602.042
Pullman,hourly,psi02,300,876.708
Pullman,hourly,psi01,50,217.494
Pullman,hourly,psi01,100,289.083
Pullman,hourly,psi01,200,659.333
Pullman,hourly,psi01,300,1001.58
Pullman,daily,psi02,50,123.0
Pullman,daily,psi02,100,248.0
Pullman,daily,psi02,200,610.0
Pullman,daily,psi02,300,939.258
Pullman,daily,psi01,50,214.457
Pullman,daily,psi01,100,296.0
Pullman,daily,psi01,200,671.0
Pullman,daily,psi01,300,1022.0
Pullman,monthly,psi02,50,191.0
Pullman,monthly,psi02,100,272.0
Pullman,monthly,psi02,200,664.0
Pullman,monthly,psi02,300,1031.0
Pullman,monthly,psi01,50,243.0
Pullman,monthly,psi01,100,335.0
Pullman,monthly,psi01,200,749.0
Pullman,monthly,psi01,300,1103.0
Yolo,hourly,psi02,50,63.875
Yolo,hourly,psi02,100,93.792
Yolo,hourly,psi02,200,266.958
Yolo,hourly,psi02,300,496.667
Yolo,hourly,psi01,50,82.625
Yolo,hourly,psi01,100,134.083
Yolo,hourly,psi01,200,307.042
Yolo,hourly,psi01,300,595.458
Yolo,daily,psi02,50,63.0
Yolo,daily,psi02,100,81.0
Yolo,daily,psi02,200,270.0
Yolo,daily,psi02,300,500.0
Yolo,daily,psi01,50,84.5055
Yolo,daily,psi01,100,173.0
Yolo,daily,psi01,200,317.0
Yolo,daily,psi01,300,618.0
Yolo,monthly,psi02,50,88.9424
Yolo,monthly,psi02,100,110.835
Yolo,monthly,psi02,200,306.0
Yolo,monthly,psi02,300,562.0
Yolo,monthly,psi01,50,106.835
Yolo,monthly,psi01,100,163.0
Yolo,monthly,psi01,200,363.0
Yolo,monthly,psi01,300,657.0
