site,scenario,tracer,control_plane,peak_time
Cecil,hourly,psi01,50,66.958
Cecil,hourly,psi01,100,112.667
Cecil,hourly,psi01,200,234.417
Cecil,hourly,psi01,300,539.375
Cecil,hourly,psi02,50,4.708
Cecil,hourly,psi02,100,60.125
Cecil,hourly,psi02,200,140.083
Cecil,hourly,psi02,300,352.708
Cecil,daily,psi01,50,67.0
Cecil,daily,psi01,100,114.0
Cecil,daily,psi01,200,240.0
Cecil,daily,psi01,300,556.3
Cecil,daily,psi02,50,4.0
Cecil,daily,psi02,100,59.4848
Cecil,daily,psi02,200,143.0
Cecil,daily,psi02,300,366.0
Cecil,monthly,psi01,50,47.9865
Cecil,monthly,psi01,100,121.0
Cecil,monthly,psi01,200,241.0
Cecil,monthly,psi01,300,555.0
Cecil,monthly,psi02,50,0.296437
Cecil,monthly,psi02,100,64.4141
Cecil,monthly,psi02,200,151.0
Cecil,monthly,psi02,300,350.0
Flanagan,hourly,psi01,50,172.875
Flanagan,hourly,psi01,100,219.459
Flanagan,hourly,psi01,200,381.875
Flanagan,hourly,psi01,300,577.375
Flanagan,hourly,psi02,50,56.917
Flanagan,hourly,psi02,100,188.5
Flanagan,hourly,psi02,200,262.042
Flanagan,hourly,psi02,300,506.208
Flanagan,daily,psi01,50,172.0
Flanagan,daily,psi01,100,220.0
Flanagan,daily,psi01,200,392.0
Flanagan,daily,psi01,300,587.0
Flanagan,daily,psi02,50,56.0
Flanagan,daily,psi02,100,188.0
Flanagan,daily,psi02,200,265.0
Flanagan,daily,psi02,300,511.43
Flanagan,monthly,psi01,50,184.0
Flanagan,monthly,psi01,100,241.0
Flanagan,monthly,psi01,200,440.0
Flanagan,monthly,psi01,300,627.0
Flanagan,monthly,psi02,50,40.0
Flanagan,monthly,psi02,100,205.0
Flanagan,monthly,psi02,200,313.0
Flanagan,monthly,psi02,300,550.0
HoustonBlack,hourly,psi01,50,128.0
HoustonBlack,hourly,psi01,100,242.042
HoustonBlack,hourly,psi01,200,573.667
HoustonBlack,hourly,psi01,300,812.958
HoustonBlack,hourly,psi02,50,48.917
HoustonBlack,hourly,psi02,100,184.958
HoustonBlack,hourly,psi02,200,494.542
HoustonBlack,hourly,psi02,300,702.417
HoustonBlack,daily,psi01,50,128.726
HoustonBlack,daily,psi01,100,243.5
HoustonBlack,daily,psi01,200,581.0
HoustonBlack,daily,psi01,300,835.0
HoustonBlack,daily,psi02,50,23.0
HoustonBlack,daily,psi02,100,184.0
HoustonBlack,daily,psi02,200,495.333
HoustonBlack,daily,psi02,300,708.0
HoustonBlack,monthly,psi01,50,113.0
HoustonBlack,monthly,psi01,100,271.0
HoustonBlack,monthly,psi01,200,620.0
HoustonBlack,monthly,psi01,300,923.0
HoustonBlack,monthly,psi02,50,15.3963
HoustonBlack,monthly,psi02,100,169.0
HoustonBlack,monthly,psi02,200,517.0
HoustonBlack,monthly,psi02,300,741.0
Kalamazoo,hourly,psi01,50,121.708
Kalamazoo,hourly,psi01,100,145.292
Kalamazoo,hourly,psi01,200,220.042
Kalamazoo,hourly,psi01,300,266.75
Kalamazoo,hourly,psi02,50,8.875
Kalamazoo,hourly,psi02,100,132.625
Kalamazoo,hourly,psi02,200,155.167
Kalamazoo,hourly,psi02,300,211.0
Kalamazoo,daily,psi01,50,116.0
Kalamazoo,daily,psi01,100,146.0
Kalamazoo,daily,psi01,200,228.0
Kalamazoo,daily,psi01,300,271.0
Kalamazoo,daily,psi02,50,5.32551
Kalamazoo,daily,psi02,100,131.0
Kalamazoo,daily,psi02,200,153.676
Kalamazoo,daily,psi02,300,211.0
Kalamazoo,monthly,psi01,50,125.0
Kalamazoo,monthly,psi01,100,173.0
Kalamazoo,monthly,psi01,200,261.0
Kalamazoo,monthly,psi01,300,297.0
Kalamazoo,monthly,psi02,50,7.9075
Kalamazoo,monthly,psi02,100,129.0
Kalamazoo,monthly,psi02,200,181.0
Kalamazoo,monthly,psi02,300,227.0
Kuma,hourly,psi01,50,150.417
Kuma,hourly,psi01,100,216.417
Kuma,hourly,psi01,200,568.708
Kuma,hourly,psi01,300,873.125
Kuma,hourly,psi02,50,88.583
Kuma,hourly,psi02,100,184.512
Kuma,hourly,psi02,200,315.667
Kuma,hourly,psi02,300,627.167
Kuma,daily,psi01,50,150.0
Kuma,daily,psi01,100,221.0
Kuma,daily,psi01,200,576.0
Kuma,daily,psi01,300,890.0
Kuma,daily,psi02,50,86.0
Kuma,daily,psi02,100,184.0
Kuma,daily,psi02,200,337.0
Kuma,daily,psi02,300,638.0
