site,scenario,tracer,control_plane,peak_time
HoustonBlack,daily,psi02,100,57.0
HoustonBlack,daily,psi02,200,347.0
HoustonBlack,daily,psi02,300,779.0
HoustonBlack,daily,psi01,50,38.0
HoustonBlack,daily,psi01,100,148.0
HoustonBlack,daily,psi01,200,434.0
HoustonBlack,daily,psi01,300,944.0
HoustonBlack,monthly,psi02,50,2.73551
HoustonBlack,monthly,psi02,100,13.6212
HoustonBlack,monthly,psi02,200,171.0
HoustonBlack,monthly,psi02,300,475.0
HoustonBlack,monthly,psi01,50,12.6212
HoustonBlack,monthly,psi01,100,34.7086
HoustonBlack,monthly,psi01,200,305.0
HoustonBlack,monthly,psi01,300,810.0
Kalamazoo,hourly,psi02,50,5.40432
Kalamazoo,hourly,psi02,100,38.75
Kalamazoo,hourly,psi02,200,144.208
Kalamazoo,hourly,psi02,300,180.125
Kalamazoo,hourly,psi01,50,36.3903
Kalamazoo,hourly,psi01,100,68.9426
Kalamazoo,hourly,psi01,200,178.083
Kalamazoo,hourly,psi01,300,208.5
Kalamazoo,daily,psi02,50,5.72006
Kalamazoo,daily,psi02,100,38.0
Kalamazoo,daily,psi02,200,139.0
Kalamazoo,daily,psi02,300,178.0
Kalamazoo,daily,psi01,50,36.0
Kalamazoo,daily,psi01,100,74.0
Kalamazoo,daily,psi01,200,181.0
Kalamazoo,daily,psi01,300,210.0
Kalamazoo,monthly,psi02,50,43.9663
Kalamazoo,monthly,psi02,100,83.205
Kalamazoo,monthly,psi02,200,189.0
Kalamazoo,monthly,psi02,300,228.0
Kalamazoo,monthly,psi01,50,57.9663
Kalamazoo,monthly,psi01,100,98.0
Kalamazoo,monthly,psi01,200,214.0
Kalamazoo,monthly,psi01,300,243.0
Kuma,hourly,psi02,50,9.292
Kuma,hourly,psi02,100,51.489
Kuma,hourly,psi02,200,371.779
Kuma,hourly,psi02,300,489.542
Kuma,hourly,psi01,50,35.313
Kuma,hourly,psi01,100,94.083
Kuma,hourly,psi01,200,408.0
Kuma,hourly,psi01,300,739.958
Kuma,daily,psi02,50,9.0
Kuma,daily,psi02,100,51.0
Kuma,daily,psi02,200,370.0
Kuma,daily,psi02,300,503.0
Kuma,daily,psi01,50,35.0
Kuma,daily,psi01,100,109.0
Kuma,daily,psi01,200,417.0
Kuma,daily,psi01,300,753.0
Kuma,monthly,psi02,50,41.8596
Kuma,monthly,psi02,100,92.8821
Kuma,monthly,psi02,200,417.0
Kuma,monthly,psi02,300,732.0
Kuma,monthly,psi01,50,63.8708
Kuma,monthly,psi01,100,143.805
Kuma,monthly,psi01,200,460.0
Kuma,monthly,psi01,300,789.0
Palouse,hourly,psi02,50,2.25
Palouse,hourly,psi02,100,34.75
Palouse,hourly,psi02,200,282.917
Palouse,hourly,psi02,300,441.0
Palouse,hourly,psi01,50,24.4348
Palouse,hourly,psi01,100,84.708
Palouse,hourly,psi01,200,375.167
Palouse,hourly,psi01,300,556.333
Palouse,daily,psi02,50,2.0
Palouse,daily,psi02,100,24.0
Palouse,daily,psi02,200,282.0
Palouse,daily,psi02,300,463.0
Palouse,daily,psi01,50,34.0
Palouse,daily,psi01,100,114.0
Palouse,daily,psi01,200,384.0
Palouse,daily,psi01,300,563.0
Palouse,monthly,psi02,50,1.97917
Palouse,monthly,psi02,100,10.0535
Palouse,monthly,psi02,200,55.0
Palouse,monthly,psi02,300,367.0
Palouse,monthly,psi01,50,9.05351
Palouse,monthly,psi01,100,24.0535
Palouse,monthly,psi01,200,162.0
Palouse,monthly,psi01,300,435.0
Pullman,hourly,psi02,50,13.375
Pullman,hourly,psi02,100,47.958
Pullman,hourly,psi02,200,359.708
Pullman,hourly,psi02,300,726.25
Pullman,hourly,psi01,50,26.042
Pullman,hourly,psi01,100,103.125
Pullman,hourly,psi01,200,408.375
Pullman,hourly,psi01,300,784.042
Pullman,daily,psi02,50,13.0
Pullman,daily,psi02,100,45.0
Pullman,daily,psi02,200,358.0
Pullman,daily,psi02,300,741.0
Pullman,daily,psi01,50,40.0
Pullman,daily,psi01,100,111.0
Pullman,daily,psi01,200,417.0
Pullman,daily,psi01,300,793.0
Pullman,monthly,psi02,50,2.6311
Pullman,monthly,psi02,100,13.1938
Pullman,monthly,psi02,200,120.0
Pullman,monthly,psi02,300,457.0
Pullman,monthly,psi01,50,11.1938
Pullman,monthly,psi01,100,29.1938
Pullman,monthly,psi01,200,284.0
Pullman,monthly,psi01,300,758.0
Yolo,hourly,psi02,50,2.35607
Yolo,hourly,psi02,100,33.167
Yolo,hourly,psi02,200,191.833
Yolo,hourly,psi02,300,381.0
Yolo,hourly,psi01,50,22.458
Yolo,hourly,psi01,100,64.083
Yolo,hourly,psi01,200,250.25
Yolo,hourly,psi01,300,415.708
Yolo,daily,psi02,50,2.0
Yolo,daily,psi02,100,32.0
Yolo,daily,psi02,200,193.0
Yolo,daily,psi02,300,386.0
Yolo,daily,psi01,50,20.0
Yolo,daily,psi01,100,72.0
Yolo,daily,psi01,200,270.183
Yolo,daily,psi01,300,429.0
Yolo,monthly,psi02,50,2.60847
Yolo,monthly,psi02,100,11.1148
Yolo,monthly,psi02,200,70.0
Yolo,monthly,psi02,300,263.0
Yolo,monthly,psi01,50,9.11485
Yolo,monthly,psi01,100,25.1148
Yolo,monthly,psi01,200,172.0
Yolo,monthly,psi01,300,372.0
