site,scenario,tracer,control_plane,peak_time
HoustonBlack,hourly,psi02,200,266.5
HoustonBlack,hourly,psi02,300,493.0
HoustonBlack,hourly,psi01,50,54.417
HoustonBlack,hourly,psi01,100,106.792
HoustonBlack,hourly,psi01,200,404.0
HoustonBlack,hourly,psi01,300,541.292
HoustonBlack,daily,psi02,50,16.0
HoustonBlack,daily,psi02,100,85.0
HoustonBlack,daily,psi02,200,264.515
HoustonBlack,daily,psi02,300,502.0
HoustonBlack,daily,psi01,50,51.0
HoustonBlack,daily,psi01,100,110.0
HoustonBlack,daily,psi01,200,407.329
HoustonBlack,daily,psi01,300,555.0
HoustonBlack,monthly,psi02,50,40.8716
HoustonBlack,monthly,psi02,100,111.841
HoustonBlack,monthly,psi02,200,365.0
HoustonBlack,monthly,psi02,300,561.0
HoustonBlack,monthly,psi01,50,77.8769
HoustonBlack,monthly,psi01,100,156.0
HoustonBlack,monthly,psi01,200,442.0
HoustonBlack,monthly,psi01,300,638.0
Kalamazoo,hourly,psi02,50,4.958
Kalamazoo,hourly,psi02,100,54.875
Kalamazoo,hourly,psi02,200,108.083
Kalamazoo,hourly,psi02,300,150.125
Kalamazoo,hourly,psi01,50,42.417
Kalamazoo,hourly,psi01,100,79.542
Kalamazoo,hourly,psi01,200,147.0
Kalamazoo,hourly,psi01,300,165.708
Kalamazoo,daily,psi02,50,4.0
Kalamazoo,daily,psi02,100,44.0
Kalamazoo,daily,psi02,200,102.0
Kalamazoo,daily,psi02,300,148.0
Kalamazoo,daily,psi01,50,42.0
Kalamazoo,daily,psi01,100,87.0
Kalamazoo,daily,psi01,200,149.0
Kalamazoo,daily,psi01,300,172.0
Kalamazoo,monthly,psi02,50,9.78095
Kalamazoo,monthly,psi02,100,80.0
Kalamazoo,monthly,psi02,200,134.0
Kalamazoo,monthly,psi02,300,173.0
Kalamazoo,monthly,psi01,50,53.3585
Kalamazoo,monthly,psi01,100,108.0
Kalamazoo,monthly,psi01,200,171.0
Kalamazoo,monthly,psi01,300,197.0
Kuma,hourly,psi02,50,25.333
Kuma,hourly,psi02,100,59.042
Kuma,hourly,psi02,200,386.792
Kuma,hourly,psi02,300,487.125
Kuma,hourly,psi01,50,44.333
Kuma,hourly,psi01,100,90.417
Kuma,hourly,psi01,200,428.75
Kuma,hourly,psi01,300,745.958
Kuma,daily,psi02,50,22.0
Kuma,daily,psi02,100,57.0
Kuma,daily,psi02,200,386.0
Kuma,daily,psi02,300,510.0
Kuma,daily,psi01,50,44.0
Kuma,daily,psi01,100,105.0
Kuma,daily,psi01,200,436.0
Kuma,daily,psi01,300,771.0
Kuma,monthly,psi02,50,7.63598
Kuma,monthly,psi02,100,61.6891
Kuma,monthly,psi02,200,379.0
Kuma,monthly,psi02,300,537.0
Kuma,monthly,psi01,50,34.681
Kuma,monthly,psi01,100,110.672
Kuma,monthly,psi01,200,458.0
Kuma,monthly,psi01,300,796.0
Palouse,hourly,psi02,50,23.417
Palouse,hourly,psi02,100,64.625
Palouse,hourly,psi02,200,197.625
Palouse,hourly,psi02,300,402.292
Palouse,hourly,psi01,50,49.3873
Palouse,hourly,psi01,100,91.5
Palouse,hourly,psi01,200,254.875
Palouse,hourly,psi01,300,439.75
Palouse,daily,psi02,50,23.0
Palouse,daily,psi02,100,49.0
Palouse,daily,psi02,200,196.0
Palouse,daily,psi02,300,403.0
Palouse,daily,psi01,50,47.0
Palouse,daily,psi01,100,95.0
Palouse,daily,psi01,200,262.0
Palouse,daily,psi01,300,450.0
Palouse,monthly,psi02,50,35.3602
Palouse,monthly,psi02,100,80.0
Palouse,monthly,psi02,200,225.0
Palouse,monthly,psi02,300,428.0
Palouse,monthly,psi01,50,62.0
Palouse,monthly,psi01,100,123.0
Palouse,monthly,psi01,200,284.0
Palouse,monthly,psi01,300,471.0
Pullman,hourly,psi02,50,22.4419
Pullman,hourly,psi02,100,65.708
Pullman,hourly,psi02,200,411.458
Pullman,hourly,psi02,300,629.5
Pullman,hourly,psi01,50,40.4743
Pullman,hourly,psi01,100,97.083
Pullman,hourly,psi01,200,447.5
Pullman,hourly,psi01,300,792.5
Pullman,daily,psi02,50,22.2154
Pullman,daily,psi02,100,65.0
Pullman,daily,psi02,200,413.0
Pullman,daily,psi02,300,745.0
Pullman,daily,psi01,50,48.0
Pullman,daily,psi01,100,114.0
Pullman,daily,psi01,200,463.0
Pullman,daily,psi01,300,812.0
Pullman,monthly,psi02,50,34.9051
Pullman,monthly,psi02,100,103.979
Pullman,monthly,psi02,200,465.0
Pullman,monthly,psi02,300,844.0
Pullman,monthly,psi01,50,68.4768
Pullman,monthly,psi01,100,154.21
Pullman,monthly,psi01,200,508.0
Pullman,monthly,psi01,300,952.0
Yolo,hourly,psi02,50,17.4752
Yolo,hourly,psi02,100,52.083
Yolo,hourly,psi02,200,197.75
Yolo,hourly,psi02,300,425.958
Yolo,hourly,psi01,50,38.4803
Yolo,hourly,psi01,100,81.75
Yolo,hourly,psi01,200,230.125
Yolo,hourly,psi01,300,464.542
Yolo,daily,psi02,50,16.0
Yolo,daily,psi02,100,49.8696
Yolo,daily,psi02,200,199.178
Yolo,daily,psi02,300,434.0
Yolo,daily,psi01,50,38.0
Yolo,daily,psi01,100,83.5202
Yolo,daily,psi01,200,238.0
Yolo,daily,psi01,300,486.0
Yolo,monthly,psi02,50,39.1478
Yolo,monthly,psi02,100,93.0
Yolo,monthly,psi02,200,240.0
Yolo,monthly,psi02,300,487.0
Yolo,monthly,psi01,50,58.1478
Yolo,monthly,psi01,100,123.0
Yolo,monthly,psi01,200,383.0
Yolo,monthly,psi01,300,592.0
