site,scenario,tracer,control_plane,peak_time
Kalamazoo,hourly,psi02,200,65.25
Kalamazoo,hourly,psi02,300,117.75
Kalamazoo,daily,psi01,50,25.0
Kalamazoo,daily,psi01,100,58.0
Kalamazoo,daily,psi01,200,204.0
Kalamazoo,daily,psi01,300,249.0
Kalamazoo,daily,psi02,50,1.25837
Kalamazoo,daily,psi02,100,1.52169
Kalamazoo,daily,psi02,200,65.0
Kalamazoo,daily,psi02,300,119.0
Kalamazoo,monthly,psi01,50,21.7863
Kalamazoo,monthly,psi01,100,66.0
Kalamazoo,monthly,psi01,200,110.0
Kalamazoo,monthly,psi01,300,189.0
Kalamazoo,monthly,psi02,50,0.311727
Kalamazoo,monthly,psi02,100,0.509556
Kalamazoo,monthly,psi02,200,73.0
Kalamazoo,monthly,psi02,300,98.0
Kuma,hourly,psi01,50,179.167
Kuma,hourly,psi01,100,239.5
Kuma,hourly,psi01,200,564.167
Kuma,hourly,psi01,300,688.708
Kuma,hourly,psi02,50,135.792
Kuma,hourly,psi02,100,208.482
Kuma,hourly,psi02,200,306.292
Kuma,hourly,psi02,300,624.792
Kuma,daily,psi01,50,179.0
Kuma,daily,psi01,100,240.0
Kuma,daily,psi01,200,572.0
Kuma,daily,psi01,300,768.0
Kuma,daily,psi02,50,135.323
Kuma,daily,psi02,100,208.0
Kuma,daily,psi02,200,311.0
Kuma,daily,psi02,300,633.0
Kuma,monthly,psi01,50,173.0
Kuma,monthly,psi01,100,265.0
Kuma,monthly,psi01,200,592.0
Kuma,monthly,psi01,300,834.0
Kuma,monthly,psi02,50,1e-07
Kuma,monthly,psi02,100,123.0
Kuma,monthly,psi02,200,337.0
Kuma,monthly,psi02,300,658.0
Palouse,hourly,psi01,50,122.542
Palouse,hourly,psi01,100,219.125
Palouse,hourly,psi01,200,380.167
Palouse,hourly,psi01,300,587.75
Palouse,hourly,psi02,50,11.333
Palouse,hourly,psi02,100,125.042
Palouse,hourly,psi02,200,268.292
Palouse,hourly,psi02,300,445.625
Palouse,daily,psi01,50,122.0
Palouse,daily,psi01,100,220.0
Palouse,daily,psi01,200,395.0
Palouse,daily,psi01,300,594.52
Palouse,daily,psi02,50,10.848
Palouse,daily,psi02,100,124.499
Palouse,daily,psi02,200,271.0
Palouse,daily,psi02,300,463.0
Palouse,monthly,psi01,50,81.6204
Palouse,monthly,psi01,100,242.0
Palouse,monthly,psi01,200,406.0
Palouse,monthly,psi01,300,620.0
Palouse,monthly,psi02,50,10.619
Palouse,monthly,psi02,100,89.6204
Palouse,monthly,psi02,200,294.0
Palouse,monthly,psi02,300,472.0
Pullman,hourly,psi01,50,196.458
Pullman,hourly,psi01,100,247.125
Pullman,hourly,psi01,200,621.917
Pullman,hourly,psi01,300,919.0
Pullman,hourly,psi02,50,101.917
Pullman,hourly,psi02,100,215.917
Pullman,hourly,psi02,200,565.167
Pullman,hourly,psi02,300,769.75
Pullman,daily,psi01,50,196.0
Pullman,daily,psi01,100,258.0
Pullman,daily,psi01,200,632.0
Pullman,daily,psi01,300,952.0
Pullman,daily,psi02,50,102.0
Pullman,daily,psi02,100,215.0
Pullman,daily,psi02,200,572.0
Pullman,daily,psi02,300,802.0
Pullman,monthly,psi01,50,220.0
Pullman,monthly,psi01,100,309.0
Pullman,monthly,psi01,200,695.0
Pullman,monthly,psi01,300,1045.0
Pullman,monthly,psi02,50,183.0
Pullman,monthly,psi02,100,259.0
Pullman,monthly,psi02,200,652.0
Pullman,monthly,psi02,300,980.0
Yolo,hourly,psi01,50,35.5
Yolo,hourly,psi01,100,117.125
Yolo,hourly,psi01,200,261.083
Yolo,hourly,psi01,300,413.083
Yolo,hourly,psi02,50,11.583
Yolo,hourly,psi02,100,40.0
Yolo,hourly,psi02,200,220.375
Yolo,hourly,psi02,300,400.042
Yolo,daily,psi01,50,35.7416
Yolo,daily,psi01,100,117.0
Yolo,daily,psi01,200,268.0
Yolo,daily,psi01,300,424.0
Yolo,daily,psi02,50,11.0
Yolo,daily,psi02,100,36.4834
Yolo,daily,psi02,200,222.137
Yolo,daily,psi02,300,401.739
Yolo,monthly,psi01,50,36.0
Yolo,monthly,psi01,100,95.0
Yolo,monthly,psi01,200,283.0
Yolo,monthly,psi01,300,452.0
Yolo,monthly,psi02,50,5.25333
Yolo,monthly,psi02,100,40.0
Yolo,monthly,psi02,200,219.0
Yolo,monthly,psi02,300,418.0
