site,scenario,tracer,control_plane,peak_time
Cecil,hourly,psi02,50,47.542
Cecil,hourly,psi02,100,172.5
Cecil,hourly,psi02,200,306.121
Cecil,hourly,psi02,300,448.75
Cecil,hourly,psi01,50,144.375
Cecil,hourly,psi01,100,238.875
Cecil,hourly,psi01,200,376.25
Cecil,hourly,psi01,300,607.417
Cecil,daily,psi02,50,47.0
Cecil,daily,psi02,100,172.0
Cecil,daily,psi02,200,303.0
Cecil,daily,psi02,300,451.0
Cecil,daily,psi01,50,144.0
Cecil,daily,psi01,100,239.0
Cecil,daily,psi01,200,380.0
Cecil,daily,psi01,300,618.652
Cecil,monthly,psi02,50,50.0
Cecil,monthly,psi02,100,178.0
Cecil,monthly,psi02,200,319.0
Cecil,monthly,psi02,300,493.0
Cecil,monthly,psi01,50,148.0
Cecil,monthly,psi01,100,260.0
Cecil,monthly,psi01,200,429.0
Cecil,monthly,psi01,300,675.0
Flanagan,hourly,psi02,50,16.583
Flanagan,hourly,psi02,100,48.833
Flanagan,hourly,psi02,200,218.75
Flanagan,hourly,psi02,300,362.0
Flanagan,hourly,psi01,50,48.542
Flanagan,hourly,psi01,100,99.625
Flanagan,hourly,psi01,200,315.667
Flanagan,hourly,psi01,300,500.042
Flanagan,daily,psi02,50,5.0
Flanagan,daily,psi02,100,48.0
Flanagan,daily,psi02,200,223.0
Flanagan,daily,psi02,300,365.0
Flanagan,daily,psi01,50,48.0
Flanagan,daily,psi01,100,101.428
Flanagan,daily,psi01,200,320.0
Flanagan,daily,psi01,300,519.0
Flanagan,monthly,psi02,50,10.0708
Flanagan,monthly,psi02,100,1e-07
Flanagan,monthly,psi02,200,221.0
Flanagan,monthly,psi02,300,386.0
Flanagan,monthly,psi01,50,49.0
Flanagan,monthly,psi01,100,118.0
Flanagan,monthly,psi01,200,344.0
Flanagan,monthly,psi01,300,557.0
HoustonBlack,hourly,psi02,50,41.583
HoustonBlack,hourly,psi02,100,113.875
HoustonBlack,hourly,psi02,200,369.417
HoustonBlack,hourly,psi02,300,855.667
HoustonBlack,hourly,psi01,50,48.125
HoustonBlack,hourly,psi01,100,260.333
HoustonBlack,hourly,psi01,200,665.958
HoustonBlack,hourly,psi01,300,966.292
HoustonBlack,daily,psi02,50,41.0
HoustonBlack,daily,psi02,100,51.4247
HoustonBlack,daily,psi02,200,383.0
HoustonBlack,daily,psi02,300,885.0
HoustonBlack,daily,psi01,50,49.5868
HoustonBlack,daily,psi01,100,261.5
HoustonBlack,daily,psi01,200,677.0
HoustonBlack,daily,psi01,300,972.189
HoustonBlack,monthly,psi02,50,36.7457
HoustonBlack,monthly,psi02,100,93.0
HoustonBlack,monthly,psi02,200,606.0
HoustonBlack,monthly,psi02,300,964.0
HoustonBlack,monthly,psi01,50,59.7457
HoustonBlack,monthly,psi01,100,280.0
HoustonBlack,monthly,psi01,200,746.0
HoustonBlack,monthly,psi01,300,1002.0
Kalamazoo,hourly,psi02,50,16.958
Kalamazoo,hourly,psi02,100,55.958
Kalamazoo,hourly,psi02,200,101.667
Kalamazoo,hourly,psi02,300,121.083
Kalamazoo,hourly,psi01,50,49.917
Kalamazoo,hourly,psi01,100,93.708
Kalamazoo,hourly,psi01,200,143.042
Kalamazoo,hourly,psi01,300,242.375
Kalamazoo,daily,psi02,50,16.0
Kalamazoo,daily,psi02,100,50.0
Kalamazoo,daily,psi02,200,100.0
Kalamazoo,daily,psi02,300,121.0
Kalamazoo,daily,psi01,50,50.0
Kalamazoo,daily,psi01,100,94.0
Kalamazoo,daily,psi01,200,145.0
Kalamazoo,daily,psi01,300,252.103
Kalamazoo,monthly,psi02,50,15.9246
Kalamazoo,monthly,psi02,100,58.0371
Kalamazoo,monthly,psi02,200,110.0
Kalamazoo,monthly,psi02,300,135.0
Kalamazoo,monthly,psi01,50,53.0371
Kalamazoo,monthly,psi01,100,102.0
Kalamazoo,monthly,psi01,200,150.0
Kalamazoo,monthly,psi01,300,259.0
Kuma,hourly,psi02,50,185.833
Kuma,hourly,psi02,100,258.482
Kuma,hourly,psi02,200,355.833
Kuma,hourly,psi02,300,674.417
Kuma,hourly,psi01,50,222.542
Kuma,hourly,psi01,100,289.5
Kuma,hourly,psi01,200,612.292
Kuma,hourly,psi01,300,735.5
Kuma,daily,psi02,50,174.0
Kuma,daily,psi02,100,258.0
Kuma,daily,psi02,200,360.0
Kuma,daily,psi02,300,683.0
Kuma,daily,psi01,50,222.598
Kuma,daily,psi01,100,289.0
Kuma,daily,psi01,200,621.0
Kuma,daily,psi01,300,799.0
Kuma,monthly,psi02,50,153.0
Kuma,monthly,psi02,100,264.0
Kuma,monthly,psi02,200,399.0
Kuma,monthly,psi02,300,713.0
Kuma,monthly,psi01,50,228.0
Kuma,monthly,psi01,100,309.0
Kuma,monthly,psi01,200,642.0
Kuma,monthly,psi01,300,963.0
Palouse,hourly,psi02,50,15.0
Palouse,hourly,psi02,100,104.583
Palouse,hourly,psi02,200,302.792
Palouse,hourly,psi02,300,474.708
Palouse,hourly,psi01,50,74.042
Palouse,hourly,psi01,100,238.417
Palouse,hourly,psi01,200,391.833
Palouse,hourly,psi01,300,599.333
Palouse,daily,psi02,50,13.9397
Palouse,daily,psi02,100,70.0
Palouse,daily,psi02,200,304.0
Palouse,daily,psi02,300,477.0
Palouse,daily,psi01,50,75.0
Palouse,daily,psi01,100,250.0
Palouse,daily,psi01,200,398.0
Palouse,daily,psi01,300,622.521
Palouse,monthly,psi02,50,15.6557
Palouse,monthly,psi02,100,102.964
Palouse,monthly,psi02,200,316.0
