log10_input_na+1,log10_input_h4sio4,log10_input_al+3,log10_input_co3-2,input_ca+2_mol_l,input_mg+2_mol_l,input_na+1_mol_l,input_k+1_mol_l,si_quartz,si_k-feld-d-ph,si_calcite-ph,total_base_cations_mol_l,base_cation_log_resdual,alkalinity,ionic_strength
-4.839550546805164,-4.115397988808979,-7.511416055750414,-3.007530647051952,0.002320006167087169,0.0007177540616145061,1.4469364367931482e-05,0.0013505435986991405,-0.043,-1.256,-0.147,0.004402719,0.13476053467099497,0.00094639,0.010321
-4.839550546805164,-4.034703910597038,-7.661644376865422,-3.007530647051952,0.002320006167087169,0.0007177540616145061,1.4469364367931482e-05,0.0013505435986991405,0.038,-1.164,-0.147,0.004402719,0.13476053467099497,0.00094639,0.010321
-4.839550546805164,-4.034703910597038,-7.511416055750414,-3.067681259992991,0.002320006167087169,0.0007177540616145061,1.4469364367931482e-05,0.0013505435986991405,0.038,-1.014,-0.206,0.004402719,0.13476053467099497,0.00082408,0.010331
-4.902167488026105,-4.070873992386205,-7.336171951635486,-2.7897996721938685,0.0017388225226848413,0.0005379498321122066,1.2526579874179656e-05,0.0011692077020440219,0.002,-1.0,-0.031,0.003458477,0.029924458647405592,0.0015585,0.0078636
-5.000210837786628,-4.070873992386205,-7.336171951635486,-2.7897996721938685,0.0011070533676258382,0.00034249566329174646,9.995146458779085e-06,0.0009329284082362393,0.001,-1.085,-0.19,0.0023925251,-0.1301039305172809,0.0015541,0.0052022
-4.902167488026105,-4.152291472233929,-7.336171951635486,-2.7897996721938685,0.0017388225226848413,0.0005379498321122066,1.2526579874179656e-05,0.0011692077020440219,-0.08,-1.244,-0.031,0.003458477,0.029924458647405592,0.0015585,0.0078636
-4.902167488026105,-4.070873992386205,-7.482895390668196,-2.7897996721938685,0.0017388225226848413,0.0005379498321122066,1.2526579874179656e-05,0.0011692077020440219,0.002,-1.147,-0.031,0.003458477,0.029924458647405592,0.0015585,0.0078636
-4.902167488026105,-4.070873992386205,-7.336171951635486,-2.8455956656377457,0.0017388225226848413,0.0005379498321122066,1.2526579874179656e-05,0.0011692077020440219,0.002,-1.0,-0.085,0.003458477,0.029924458647405592,0.0013706,0.0078755
-4.919110608260617,-4.072686334104565,-7.316089333902082,-2.7317325418866103,0.0016083072379652439,0.0004975715447441692,1.2047290749538539e-05,0.001124471745249348,-0.0,-1.0,-0.001,0.003242417,0.00190843456964945,0.0017803,0.0073052
-5.017492820425829,-4.072686334104565,-7.316089333902082,-2.7317325418866103,0.0010223617485969436,0.00031629411503508037,9.605216971971996e-06,0.0008965331140850672,-0.001,-1.086,-0.163,0.0022448252,-0.15777790415432347,0.0017756,0.0048314
-4.919110608260617,-4.1541400607866565,-7.316089333902082,-2.7317325418866103,0.0016083072379652439,0.0004975715447441692,1.2047290749538539e-05,0.001124471745249348,-0.082,-1.244,-0.001,0.003242417,0.00190843456964945,0.0017803,0.0073052
-4.919110608260617,-4.072686334104565,-7.462411120580123,-2.7317325418866103,0.0016083072379652439,0.0004975715447441692,1.2047290749538539e-05,0.001124471745249348,-0.0,-1.146,-0.001,0.003242417,0.00190843456964945,0.0017803,0.0073052
-4.919110608260617,-4.072686334104565,-7.316089333902082,-2.7863671927243425,0.0016083072379652439,0.0004975715447441692,1.2047290749538539e-05,0.001124471745249348,-0.0,-1.0,-0.054,0.003242417,0.00190843456964945,0.0015699,0.0073176
-4.9202832138122075,-4.072674494628907,-7.315097595348238,-2.728715539064166,0.00159964570886354,0.0004948918761377941,1.201480664828214e-05,0.0011214397395650792,-0.0,-1.0,0.0,0.0032279050000000005,-3.968859622030774e-05,0.0017926,0.0072681
-5.018688878088452,-4.072674494628907,-7.315097595348238,-2.728715539064166,0.0010167460099791198,0.00031455674068707625,9.578800361371422e-06,0.0008940674367105306,-0.001,-1.086,-0.162,0.0022349087999999997,-0.15970062761721804,0.0017878,0.0048067
