log10_input_na+1,log10_input_h4sio4,log10_input_al+3,log10_input_co3-2,input_ca+2_mol_l,input_mg+2_mol_l,input_na+1_mol_l,input_k+1_mol_l,si_quartz,si_k-feld-d-ph,si_calcite-ph,total_base_cations_mol_l,base_cation_log_resdual,alkalinity,ionic_strength
-2.7375489102695707,-3.1655792963184672,-9.169411331314855,-5.2839966563652006,0.09912694238253306,0.06007775390174439,0.0018299999999999994,0.0026465731604297573,0.952,0.1,-1.418,0.1636816,1.705039428473237,6.8616e-06,0.43266
-2.792299888474962,-3.1655792963184672,-9.169411331314855,-5.2839966563652006,0.07703529570158767,0.046688694573551175,0.0016132441967903384,0.002333097700789275,0.942,0.037,-1.451,0.12767030000000001,1.597129445712982,6.7961e-06,0.3421
-2.7375489102695707,-3.2288908822448366,-9.169411331314855,-5.2839966563652006,0.09912694238253306,0.06007775390174439,0.0018299999999999994,0.0026465731604297573,0.888,-0.09,-1.418,0.1636816,1.705039428473237,6.8616e-06,0.43266
-2.7375489102695707,-3.1655792963184672,-9.352799557941152,-5.2839966563652006,0.09912694238253306,0.06007775390174439,0.0018299999999999994,0.0026465731604297573,0.952,-0.084,-1.418,0.1636816,1.705039428473237,6.8616e-06,0.43266
-2.7375489102695707,-3.1655792963184672,-9.169411331314855,-5.389676589492504,0.09912694238253306,0.06007775390174439,0.0018299999999999994,0.0026465731604297573,0.952,0.1,-1.523,0.1636816,1.705039428473237,5.6777e-06,0.43266
-3.331145214132891,-3.370112157748264,-9.08484731802991,-4.03814904001948,0.00644167934502335,0.0039041013179929927,0.00046650337048215017,0.0006746640981246332,0.703,-0.939,-0.708,0.011486960000000001,0.551244675588707,9.2231e-05,0.03162
-3.397768118415549,-3.370112157748264,-9.08484731802991,-4.03814904001948,0.00473972663203104,0.002872600761373632,0.00040015834811127474,0.0005787149420946491,0.702,-0.991,-0.794,0.00859117,0.42509187965806716,9.1785e-05,0.023483
-3.331145214132891,-3.4375144009032295,-9.08484731802991,-4.03814904001948,0.00644167934502335,0.0039041013179929927,0.00046650337048215017,0.0006746640981246332,0.636,-1.141,-0.708,0.011486960000000001,0.551244675588707,9.2231e-05,0.03162
-3.331145214132891,-3.370112157748264,-9.266544264390507,-4.03814904001948,0.00644167934502335,0.0039041013179929927,0.00046650337048215017,0.0006746640981246332,0.703,-1.121,-0.708,0.011486960000000001,0.551244675588707,9.2231e-05,0.03162
-3.331145214132891,-3.370112157748264,-9.08484731802991,-4.118912020819869,0.00644167934502335,0.0039041013179929927,0.00046650337048215017,0.0006746640981246332,0.703,-0.939,-0.789,0.011486960000000001,0.551244675588707,7.676e-05,0.031623
-3.516481134637378,-3.731311229118335,-7.993280569438903,-3.3366499363955437,0.002743640857556587,0.0016628353127141366,0.0003044520238377598,0.00044030303547952797,0.34,-1.078,-0.259,0.005151150000000001,0.2029437634176215,0.00045421,0.013791
-3.5868107573301256,-3.731311229118335,-7.993280569438903,-3.3366499363955437,0.001984577285130003,0.0012027905115334354,0.00025893409678288205,0.0003744743338063919,0.34,-1.137,-0.363,0.0038208,0.0731938719363041,0.00045271,0.010088
-3.516481134637378,-3.8059374537007016,-7.993280569438903,-3.3366499363955437,0.002743640857556587,0.0016628353127141366,0.0003044520238377598,0.00044030303547952797,0.265,-1.302,-0.259,0.005151150000000001,0.2029437634176215,0.00045421,0.013791
-3.516481134637378,-3.731311229118335,-8.153146180827681,-3.3366499363955437,0.002743640857556587,0.0016628353127141366,0.0003044520238377598,0.00044030303547952797,0.34,-1.238,-0.259,0.005151150000000001,0.2029437634176215,0.00045421,0.013791
-3.516481134637378,-3.731311229118335,-7.993280569438903,-3.403382935123455,0.002743640857556587,0.0016628353127141366,0.0003044520238377598,0.00044030303547952797,0.34,-1.078,-0.325,0.005151150000000001,0.2029437634176215,0.00038966,0.013798
