log10_input_na+1,log10_input_h4sio4,log10_input_al+3,log10_input_co3-2,input_ca+2_mol_l,input_mg+2_mol_l,input_na+1_mol_l,input_k+1_mol_l,si_quartz,si_k-feld-d-ph,si_calcite-ph,total_base_cations_mol_l,base_cation_log_resdual,alkalinity,ionic_strength
-2.607872465863501,-4.010445778815768,-7.6063500820837096,-3.7610938553254574,0.0015476560980752676,0.0003047802803482923,0.0024667636162510956,0.0008831826304744087,0.038,-1.26,-0.136,0.00520246,0.20724831657243867,0.00018731,0.0088341
-2.607872465863501,-3.9318095870742824,-7.758477083725384,-3.7610938553254574,0.0015476560980752676,0.0003047802803482923,0.0024667636162510956,0.0008831826304744087,0.116,-1.176,-0.136,0.00520246,0.20724831657243867,0.00018731,0.0088341
-2.607872465863501,-3.9318095870742824,-7.6063500820837096,-3.8363157324319666,0.0015476560980752676,0.0003047802803482923,0.0024667636162510956,0.0008831826304744087,0.116,-1.024,-0.21,0.00520246,0.20724831657243867,0.00015843,0.0088373
-2.7381592625538618,-4.039224599795018,-7.149570900100899,-3.4374971335059796,0.000849377729853916,0.0001672681566327423,0.0018274299462140299,0.0006542801167782132,0.009,-1.003,-0.026,0.00349833,0.03490034121076239,0.00038348,0.0054883
-2.792922447804939,-4.039224599795018,-7.149570900100899,-3.4374971335059796,0.000660046449680806,0.0001299831029818535,0.0016109332747014174,0.00057676717691815,0.009,-1.052,-0.119,0.0029777,-0.035079492248220746,0.00038198,0.0045269
-2.7381592625538618,-4.1200090917909185,-7.149570900100899,-3.4374971335059796,0.000849377729853916,0.0001672681566327423,0.0018274299462140299,0.0006542801167782132,-0.072,-1.245,-0.026,0.00349833,0.03490034121076239,0.00038348,0.0054882
-2.7381592625538618,-4.039224599795018,-7.2925623181029176,-3.4374971335059796,0.000849377729853916,0.0001672681566327423,0.0018274299462140299,0.0006542801167782132,0.009,-1.146,-0.026,0.00349833,0.03490034121076239,0.00038348,0.0054883
-2.7381592625538618,-4.039224599795018,-7.149570900100899,-3.5062470761760993,0.000849377729853916,0.0001672681566327423,0.0018274299462140299,0.0006542801167782132,0.009,-1.003,-0.094,0.00349833,0.03490034121076239,0.00032816,0.0054915
-2.764093563109794,-4.048086933974349,-7.096858929201233,-3.3679541853268202,0.0007537585800606554,0.0001484378549159083,0.001721497660703937,0.0006163528691276436,0.0,-1.0,-0.001,0.00324005,0.0015912790532849022,0.00044822,0.0050041
-2.81937543437199,-4.048086933974349,-7.096858929201233,-3.3679541853268202,0.000584343915428981,0.0001150749850601514,0.0015157394902410662,0.0005426846663724986,0.0,-1.049,-0.096,0.0027577900000000004,-0.06839924070388231,0.0004466,0.004128
-2.764093563109794,-4.129048672653836,-7.096858929201233,-3.3679541853268202,0.0007537585800606554,0.0001484378549159083,0.001721497660703937,0.0006163528691276436,-0.081,-1.243,-0.001,0.00324005,0.0015912790532849022,0.00044822,0.0050041
-2.764093563109794,-4.048086933974349,-7.238796107785258,-3.3679541853268202,0.0007537585800606554,0.0001484378549159083,0.001721497660703937,0.0006163528691276436,0.0,-1.142,-0.001,0.00324005,0.0015912790532849022,0.00044822,0.0050041
-2.764093563109794,-4.048086933974349,-7.096858929201233,-3.4353132690333568,0.0007537585800606554,0.0001484378549159083,0.001721497660703937,0.0006163528691276436,0.0,-1.0,-0.068,0.00324005,0.0015912790532849022,0.00038464,0.0050074
-2.7653478756169685,-4.048086933974349,-7.095747640442415,-3.3647841103674496,0.0007494171781086349,0.00014758290160574655,0.0017165328708230907,0.0006145753108087875,0.0,-1.0,-0.0,0.00322808,-1.6144076104048658e-05,0.00045142,0.0049819
-2.820654833129308,-4.048086933974349,-7.095747640442415,-3.3647841103674496,0.0005809111718412725,0.0001143989740559453,0.0015112808068280625,0.0005410883108404133,0.0,-1.049,-0.095,0.0027477,-0.06999111943896552,0.00044979,0.0041099
-2.7653478756169685,-4.129048672653836,-7.095747640442415,-3.3647841103674496,0.0007494171781086349,0.00014758290160574655,0.0017165328708230907,0.0006145753108087875,-0.081,-1.243,-0.0,0.00322808,-1.6144076104048658e-05,0.00045142,0.0049819
-2.7653478756169685,-4.048086933974349,-7.2376625932512635,-3.3647841103674496,0.0007494171781086349,0.00014758290160574655,0.0017165328708230907,0.0006145753108087875,0.0,-1.142,-0.0,0.00322808,-1.6144076104048658e-05,0.00045142,0.0049819
-2.7653478756169685,-4.048086933974349,-7.095747640442415,-3.4320797925747986,0.0007494171781086349,0.00014758290160574655,0.0017165328708230907,0.0006145753108087875,0.0,-1.0,-0.066,0.00322808,-1.6144076104048658e-05,0.00038743,0.0049851
