time,q_50cm_m.d,psi01_conc_50cm_mol.L,psi01_flux_50cm_mol.m2.d,psi02_conc_50cm_mol.L,psi02_flux_50cm_mol.m2.d,psi03_conc_50cm_mol.L,psi03_flux_50cm_mol.m2.d,q_100cm_m.d,psi01_conc_100cm_mol.L,psi01_flux_100cm_mol.m2.d,psi02_conc_100cm_mol.L,psi02_flux_100cm_mol.m2.d,psi03_conc_100cm_mol.L,psi03_flux_100cm_mol.m2.d,q_200cm_m.d,psi01_conc_200cm_mol.L,psi01_flux_200cm_mol.m2.d,psi02_conc_200cm_mol.L,psi02_flux_200cm_mol.m2.d,psi03_conc_200cm_mol.L,psi03_flux_200cm_mol.m2.d,q_300cm_m.d,psi01_conc_300cm_mol.L,psi01_flux_300cm_mol.m2.d,psi02_conc_300cm_mol.L,psi02_flux_300cm_mol.m2.d,psi03_conc_300cm_mol.L,psi03_flux_300cm_mol.m2.d,psi01_cumulative_50cm_mol.m2,psi02_cumulative_50cm_mol.m2,psi03_cumulative_50cm_mol.m2,psi01_cumulative_100cm_mol.m2,psi02_cumulative_100cm_mol.m2,psi03_cumulative_100cm_mol.m2,psi01_cumulative_200cm_mol.m2,psi02_cumulative_200cm_mol.m2,psi03_cumulative_200cm_mol.m2,psi01_cumulative_300cm_mol.m2,psi02_cumulative_300cm_mol.m2,psi03_cumulative_300cm_mol.m2
2958.0,-9.140597062901073e-09,0.00119136,1.0889741716857822e-08,0.00119136,1.0889741716857822e-08,0.00754062,6.892576902445309e-08,-1.4295599579374361e-08,0.00246542,3.524465711498114e-08,0.00246542,3.524465711498114e-08,0.0105797,1.5124315486990692e-07,-2.0174344492818036e-08,0.00246921,4.981469316511122e-08,0.00246921,4.981469316511122e-08,0.018603,3.753033305998939e-07,-2.2677447210294295e-08,0.00177515,4.025587041535392e-08,0.00177515,4.025587041535392e-08,0.00711718,1.6139947373616237e-07,0.0001907288452762481,0.00013727537348401725,0.0008260352503359481,0.00019350702727446628,0.00039955566261391833,0.0008104960278157794,0.0001867623094992206,0.00039279201720638534,0.0006819849067030888,0.0001816495464761052,0.0003877018727620612,0.0005754215199546155
2959.0,-8.350348668221027e-09,0.00119022,9.938751991890031e-09,0.00119022,9.938751991890031e-09,0.0075507,6.305097768913651e-08,-1.3314922582614563e-08,0.00245667,3.271037086103173e-08,0.00245667,3.271037086103173e-08,0.0105143,1.399970905103843e-07,-1.9548451058393987e-08,0.00247801,4.844125720721089e-08,0.00247801,4.844125720721089e-08,0.0184532,3.607314770707559e-07,-2.2323094266217123e-08,0.00178155,3.976970858997911e-08,0.00178155,3.976970858997911e-08,0.00715898,1.5981058538996304e-07,0.00019073043367957176,0.00013727696188734091,0.000826089950964969,0.0001935264227227447,0.00039957505806219676,0.0008106227099837071,0.0001867912023053694,0.0003928209100125342,0.0006823260897291011,0.00018166699309042896,0.00038771931937638495,0.0005755590074457392
2960.0,-7.704913234824111e-09,0.00118919,9.162605769720484e-09,0.00118919,9.162605769720484e-09,0.00756025,5.825107028357899e-08,-1.2465330394507023e-08,0.00244842,3.0520364244518885e-08,0.00244842,3.0520364244518885e-08,0.0104536,1.3030757781201862e-07,-1.8912673023257407e-08,0.00248633,4.7023146317915596e-08,0.00248633,4.7023146317915596e-08,0.018311,3.463099557288664e-07,-2.194045610178174e-08,0.00178781,3.922536682332641e-08,0.00178781,3.922536682332641e-08,0.0072012,1.5799761248015066e-07,0.00019073189137210666,0.00013727841957987582,0.0008261404971220178,0.00019354447775659473,0.00039959311309604675,0.0008107405522311247,0.00018681931277866407,0.0003928490204858288,0.0006826534870118067,0.00018168427800115052,0.0003877366042871065,0.0005756950646021176
2961.0,-7.16809180970824e-09,0.00118824,8.517413411967719e-09,0.00118824,8.517413411967719e-09,0.00756936,5.4257867420733166e-08,-1.1712654442967757e-08,0.00244063,2.85862558131404e-08,0.00244063,2.85862558131404e-08,0.0103968,1.2177412571264717e-07,-1.8277275193391608e-08,0.00249418,4.558681424185348e-08,0.00249418,4.558681424185348e-08,0.0181763,3.3221323709764386e-07,-2.151976745890891e-08,0.00179392,3.860474123988587e-08,0.00179392,3.860474123988587e-08,0.0072437,1.5588273954209847e-07,0.00019073324069370892,0.00013727976890147808,0.0008261875868976287,0.0001935613513579649,0.0003996099866974169,0.0008108506137023944,0.00018684662231771253,0.0003928763300248773,0.000682967422973711,0.00018170136297493148,0.0003877536892608875,0.0005758294275742008
2962.0,-6.70855236048103e-09,0.00118736,7.965466730740755e-09,0.00118736,7.965466730740755e-09,0.00757811,5.0838147728484895e-08,-1.105175219757692e-08,0.00243324,2.6891565517232067e-08,0.00243324,2.6891565517232067e-08,0.0103437,1.143160092060764e-07,-1.7652862475556065e-08,0.00250159,4.41602242402263e-08,0.00250159,4.41602242402263e-08,0.0180487,3.1861121896256876e-07,-2.107855152655879e-08,0.00179988,3.793886332162264e-08,0.00179988,3.793886332162264e-08,0.00728638,1.5358633627208745e-07,0.00019073449760807917,0.00013728102581584832,0.0008262317164929967,0.00019357719117128457,0.00039962582651073656,0.0008109538779594029,0.0001868731296794772,0.00039290283738664195,0.000683268381330198,0.00018171822328672655,0.0003877705495726825,0.0005759619353589463
2963.0,-6.3382214808903905e-09,0.00118655,7.520616698150492e-09,0.00118655,7.520616698150492e-09,0.00758655,4.808523417584899e-08,-1.0477253600314638e-08,0.00242621,2.5420017457619374e-08,0.00242621,2.5420017457619374e-08,0.0102936,1.0784865766019875e-07,-1.7051413243654028e-08,0.00250858,4.2774834234765615e-08,0.00250858,4.2774834234765615e-08,0.017928,3.056977366322294e-07,-2.0618648314102125e-08,0.00180568,3.7230680887807924e-08,0.00180568,3.7230680887807924e-08,0.00732911,1.5111634154536903e-07,0.00019073568000329644,0.0001372822082110656,0.0008262734635056917,0.00019359213393514187,0.0003996407692745939,0.0008110512493634627,0.00018689885310046832,0.00039292856080763304,0.0006835570276535866,0.00018173483531930027,0.0003877871616052562,0.0005760924330521775
2964.0,-6.010490903397799e-09,0.00118579,7.127180008340075e-09,0.00118579,7.127180008340075e-09,0.00759473,4.564805557876237e-08,-9.957090675516496e-09,0.0024195,2.4091180889412164e-08,0.0024195,2.4091180889412164e-08,0.0102464,1.0202433389761223e-07,-1.6467743282061422e-08,0.00251517,4.141917387074243e-08,0.00251517,4.141917387074243e-08,0.0178138,2.9335308527798577e-07,-2.0142148927043223e-08,0.00181132,3.648387719453193e-08,0.00181132,3.648387719453193e-08,0.0073718,1.4848389346037723e-07,0.0001907367966924014,0.00013728332490017055,0.0008263131010703671,0.00019360626802535576,0.00039965490336480776,0.0008111433166066848,0.000186923804531057,0.0003929535122382217,0.0006838339129955825,0.00018175117704756776,0.00038780350333352366,0.0005762207747967108
2965.0,-5.740165526584439e-09,0.00118507,6.802497960589421e-09,0.00118507,6.802497960589421e-09,0.00760267,4.3640584243997714e-08,-9.513910142771709e-09,0.00241308,2.2957826287319558e-08,0.00241308,2.2957826287319558e-08,0.0102016,9.705710571249986e-08,-1.5911172441319476e-08,0.00252138,4.0118111970094104e-08,0.00252138,4.0118111970094104e-08,0.0177056,2.817168547770261e-07,-1.9656233207934213e-08,0.0018168,3.571144449217488e-08,0.0018168,3.571144449217488e-08,0.00741436,1.4573838924757911e-07,0.0001907378590248354,0.00013728438723260457,0.0008263510014890845,0.00019361971194150032,0.0003996683472809523,0.0008112308598022546,0.00018694801147058578,0.0003929777191777505,0.0006840997186779181,0.00018176723225885199,0.0003878195585448079,0.0005763468569527504
2966.0,-5.485616776148086e-09,0.0011844,6.497164509669793e-09,0.0011844,6.497164509669793e-09,0.00761042,4.174784762553292e-08,-9.091657458770724e-09,0.00240693,2.188298308723902e-08,0.00240693,2.188298308723902e-08,0.010159,9.236214812365177e-08,-1.5382796348413987e-08,0.00252725,3.887617207152925e-08,0.00252725,3.887617207152925e-08,0.0176032,2.707864406804011e-07,-1.916776744490232e-08,0.00182211,3.4925780739030966e-08,0.00182211,3.4925780739030966e-08,0.00745672,1.4292867486175203e-07,0.00019073887057256892,0.00013728539878033808,0.0008263872637199338,0.0001936325032671288,0.0003996811386065808,0.0008113141302929195,0.0001869715048463089,0.0003930012125534736,0.0006843551223222501,0.00018178299027214612,0.00038783531655810205,0.0005764706178601673
2967.0,-5.245121454325429e-09,0.00118376,6.208964972772271e-09,0.00118376,6.208964972772271e-09,0.007618,3.9957335239051117e-08,-8.688814368919846e-09,0.00240101,2.0861930187920238e-08,0.00240101,2.0861930187920238e-08,0.0101185,8.791776819191547e-08,-1.4875599441625e-08,0.0025328,3.76769182657478e-08,0.0025328,3.76769182657478e-08,0.0175063,2.6041670650491974e-07,-1.8673155800670256e-08,0.00182725,3.4120523936774727e-08,0.00182725,3.4120523936774727e-08,0.0074988,1.4002626071806612e-07,0.00019073983441608738,0.00013728636262385653,0.0008264219759337185,0.00019364467638294778,0.0003996933117223998,0.0008113933592467425,0.00018699430616513302,0.00039302401387229774,0.0006846006634293134,0.00018179843764028222,0.00038785076392623815,0.0005765919709650847
