time,q_50cm_m.d,psi01_conc_50cm_mol.L,psi01_flux_50cm_mol.m2.d,psi02_conc_50cm_mol.L,psi02_flux_50cm_mol.m2.d,psi03_conc_50cm_mol.L,psi03_flux_50cm_mol.m2.d,q_100cm_m.d,psi01_conc_100cm_mol.L,psi01_flux_100cm_mol.m2.d,psi02_conc_100cm_mol.L,psi02_flux_100cm_mol.m2.d,psi03_conc_100cm_mol.L,psi03_flux_100cm_mol.m2.d,q_200cm_m.d,psi01_conc_200cm_mol.L,psi01_flux_200cm_mol.m2.d,psi02_conc_200cm_mol.L,psi02_flux_200cm_mol.m2.d,psi03_conc_200cm_mol.L,psi03_flux_200cm_mol.m2.d,q_300cm_m.d,psi01_conc_300cm_mol.L,psi01_flux_300cm_mol.m2.d,psi02_conc_300cm_mol.L,psi02_flux_300cm_mol.m2.d,psi03_conc_300cm_mol.L,psi03_flux_300cm_mol.m2.d,psi01_cumulative_50cm_mol.m2,psi02_cumulative_50cm_mol.m2,psi03_cumulative_50cm_mol.m2,psi01_cumulative_100cm_mol.m2,psi02_cumulative_100cm_mol.m2,psi03_cumulative_100cm_mol.m2,psi01_cumulative_200cm_mol.m2,psi02_cumulative_200cm_mol.m2,psi03_cumulative_200cm_mol.m2,psi01_cumulative_300cm_mol.m2,psi02_cumulative_300cm_mol.m2,psi03_cumulative_300cm_mol.m2
1253.0,-1.104144975319462e-08,0.0010314,1.1388151275444931e-08,0.0010314,1.1388151275444931e-08,0.012525,1.382941581587626e-07,-1.3595718694512869e-08,0.00106494,1.4478624666534535e-08,0.00106494,1.4478624666534535e-08,0.0122717,1.6684258110345356e-07,-1.586635617549128e-08,0.00197248,3.129607022903304e-08,0.00197248,3.129607022903304e-08,0.0146458,2.323754792750102e-07,-1.660200713835117e-08,0.00128714,2.1369107468057323e-08,0.00128714,2.1369107468057323e-08,0.0151366,2.512979412503663e-07,0.00011873190940011763,7.965724127338533e-05,0.0003163615862182577,0.00012604271492878385,0.00028012552287675247,0.0003142994034272105,0.0001233338993463304,0.0002774209880769919,0.0002623956689176827,0.0001219037924505938,0.0002759875414666911,0.00019617236072388473
1254.0,-1.0550599772818846e-08,0.00103172,1.088526479761266e-08,0.00103172,1.088526479761266e-08,0.0125766,1.3269067310283352e-07,-1.2977144357154838e-08,0.00106374,1.3804307538479889e-08,0.00106374,1.3804307538479889e-08,0.0121767,1.580187936937673e-07,-1.531206433763527e-08,0.00197741,3.027822914188336e-08,0.00197741,3.027822914188336e-08,0.0145006,2.22034120134314e-07,-1.6122611863453204e-08,0.00128267,2.067999055889552e-08,0.00128267,2.067999055889552e-08,0.0150864,2.432321716168004e-07,0.00011873224406514242,7.965757593841012e-05,0.00031648372629158774,0.00012604354209196517,0.0002801263500399338,0.0003144444450765471,0.00012334886551113464,0.0002774359542417962,0.00026260239097347936,0.00012190834982928923,0.00027599209884538654,0.00019639947028363808
1255.0,-1.0153970030122654e-08,0.00103203,1.0479201690187483e-08,0.00103203,1.0479201690187483e-08,0.0126265,1.2820910258534369e-07,-1.2437898922030974e-08,0.00106262,1.3216760152528554e-08,0.00106262,1.3216760152528554e-08,0.0120861,1.5032569016155854e-07,-1.477031182404928e-08,0.00198208,2.92759396602116e-08,0.00198208,2.92759396602116e-08,0.014362,2.1213121841699575e-07,-1.5612921150890794e-08,0.00127839,1.995940227008728e-08,0.00127839,1.995940227008728e-08,0.0150366,2.347652501774845e-07,0.00011873256929680249,7.96579011700702e-05,0.00031660178142414296,0.00012604432095319568,0.0002801271289011643,0.00031458233286778666,0.0001233633711389708,0.00027745045986963233,0.0002627997518800723,0.00012191269631040843,0.00027599644532650574,0.00019661862261266468
1256.0,-9.829286189892717e-09,0.00103234,1.0147165305273847e-08,0.00103234,1.0147165305273847e-08,0.0126751,1.2458718538550916e-07,-1.1967155851973775e-08,0.00106157,1.27039736377798e-08,0.00106157,1.27039736377798e-08,0.0119994,1.4359868993017413e-07,-1.4232184154167441e-08,0.00198651,2.8272376144095165e-08,0.00198651,2.8272376144095165e-08,0.0142298,2.0252113407697187e-07,-1.50978780529967e-08,0.00127429,1.9239075024153163e-08,0.00127429,1.9239075024153163e-08,0.0149875,2.2627944731928803e-07,0.00011873288717591787,7.965821904918557e-05,0.0003167165393233386,0.00012604505777098147,0.0002801278657189501,0.00031471396440186484,0.00012337741133096073,0.00027746450006162226,0.00026298804082999506,0.00012191683750737959,0.0002760005865234769,0.00019682980418193096
1257.0,-9.560866764824293e-09,0.00103265,9.873029064695807e-09,0.00103265,9.873029064695807e-09,0.0127226,1.2163908350215353e-07,-1.1553610058089374e-08,0.00106059,1.2253643291509008e-08,0.00106059,1.2253643291509008e-08,0.011916,1.3767281745219298e-07,-1.372002376454443e-08,0.00199072,2.731272570855389e-08,0.00199072,2.731272570855389e-08,0.0141036,1.9350172716562885e-07,-1.4584032821020614e-08,0.00127038,1.852726361516817e-08,0.00127038,1.852726361516817e-08,0.0149393,2.1787524152307327e-07,0.00011873319933821774,7.965853121148545e-05,0.0003168286175400759,0.0001260457578042149,0.00028012856575218353,0.00031484008360925894,0.00012339100403290475,0.00027747809276356625,0.0002631678225333961,0.00012192078073817374,0.00027600452975427104,0.00019703309539063302
1258.0,-9.335258351291352e-09,0.00103296,9.642948466549917e-09,0.00103296,9.642948466549917e-09,0.0127692,1.1920378093930953e-07,-1.1190678962120944e-08,0.00105967,1.18584267757907e-08,0.00105967,1.18584267757907e-08,0.0118358,1.3245063805987108e-07,-1.3244461726031964e-08,0.00199471,2.6418860249533215e-08,0.00199471,2.6418860249533215e-08,0.0139831,1.8519863276127756e-07,-1.4080749607743256e-08,0.00126665,1.7835381490647997e-08,0.00126665,1.7835381490647997e-08,0.0148919,2.096891150835518e-07,0.000118733507028333,7.965883890160071e-05,0.0003169384860626639,0.00012604642555202856,0.0002801292334999972,0.0003149613435683567,0.00012340417843142824,0.00027749126716208975,0.00026333977670443137,0.00012192453537005664,0.00027600828438615395,0.00019722870375610884
1259.0,-9.144169506446488e-09,0.00103328,9.448487467621027e-09,0.00103328,9.448487467621027e-09,0.0128152,1.1718436105901305e-07,-1.086725047029313e-08,0.00105879,1.1506136125441661e-08,0.00105879,1.1506136125441661e-08,0.0117583,1.2778039120484768e-07,-1.2805323090575792e-08,0.00199851,2.5591566249746628e-08,0.00199851,2.5591566249746628e-08,0.0138679,1.7758294008779603e-07,-1.3600190845958691e-08,0.00126308,1.7178129053713504e-08,0.00126308,1.7178129053713504e-08,0.0148454,2.0190027318459515e-07,0.00011873381134629418,7.965914321956188e-05,0.0003170465262542165,0.0001260470644376837,0.0002801298723856524,0.00031507825670909126,0.00012341696467458742,0.0002775040534052489,0.00026350455432142856,0.0001219281133082644,0.0002760118623243617,0.0001974170038384475
1260.0,-8.98073263169703e-09,0.00103359,9.282395440795734e-09,0.00103359,9.282395440795734e-09,0.0128605,1.1549671200993966e-07,-1.0581963587691521e-08,0.00105796,1.1195294197234121e-08,0.00105796,1.1195294197234121e-08,0.0116833,1.2363225518407636e-07,-1.2381972294783742e-08,0.00200212,2.479019437083243e-08,0.00200212,2.479019437083243e-08,0.0137576,1.7034622204271682e-07,-1.3145359203001754e-08,0.00125967,1.6558814627245222e-08,0.00125967,1.6558814627245222e-08,0.0147998,1.9454868713258536e-07,0.00011873411300910327,7.965944488237098e-05,0.00031715304223359475,0.00012604767776829327,0.00028013048571626193,0.00031519130700068766,0.00012342937289666346,0.00027751646162732497,0.0002636625185711765,0.00012193152676368864,0.00027601527577978595,0.00019759840716637706
1261.0,-8.839639376283363e-09,0.0010339,9.139303151139367e-09,0.0010339,9.139303151139367e-09,0.0129054,1.140790820066873e-07,-1.0328821321839686e-08,0.00105717,1.0919320036809262e-08,0.00105717,1.0919320036809262e-08,0.0116106,1.1992381283935186e-07,-1.200477920580615e-08,0.00200557,2.407642503178864e-08,0.00200557,2.407642503178864e-08,0.0136518,1.6388684476182438e-07,-1.2716188186574263e-08,0.0012564,1.5976618837611905e-08,0.0012564,1.5976618837611905e-08,0.0147552,1.8762989993054057e-07,0.00011873441267287813,7.965974454614584e-05,0.00031725828167622515,0.00012604826826700824,0.0002801310762149769,0.0003153009019922052,0.00012344144454248945,0.00027752853327315093,0.0002638144006367325,0.00012193478719433968,0.000276018536210437,0.00019777332087812102
1262.0,-8.716546977707131e-09,0.00103422,9.014827215284269e-09,0.00103422,9.014827215284269e-09,0.0129499,1.1287841170660957e-07,-1.0102061254729462e-08,0.00105641,1.0671918530108752e-08,0.00105641,1.0671918530108752e-08,0.01154,1.1657778687957798e-07,-1.1650855597660755e-08,0.00200887,2.340505428447276e-08,0.00200887,2.340505428447276e-08,0.0135504,1.578737536905423e-07,-1.2315566554051795e-08,0.00125327,1.543473009519649e-08,0.00125327,1.543473009519649e-08,0.0147114,1.8117922580327756e-07,0.0001187347109531157,7.966004282638341e-05,0.00031736244354095403,0.00012604883812428362,0.00028013164607225226,0.00031540737771783,0.00012345319874117625,0.00027754028747183773,0.0002639606235348254,0.00012193790635788082,0.00027602165537397817,0.00019794218453737024
