time,q_50cm_m.d,psi01_conc_50cm_mol.L,psi01_flux_50cm_mol.m2.d,psi02_conc_50cm_mol.L,psi02_flux_50cm_mol.m2.d,psi03_conc_50cm_mol.L,psi03_flux_50cm_mol.m2.d,q_100cm_m.d,psi01_conc_100cm_mol.L,psi01_flux_100cm_mol.m2.d,psi02_conc_100cm_mol.L,psi02_flux_100cm_mol.m2.d,psi03_conc_100cm_mol.L,psi03_flux_100cm_mol.m2.d,q_200cm_m.d,psi01_conc_200cm_mol.L,psi01_flux_200cm_mol.m2.d,psi02_conc_200cm_mol.L,psi02_flux_200cm_mol.m2.d,psi03_conc_200cm_mol.L,psi03_flux_200cm_mol.m2.d,q_300cm_m.d,psi01_conc_300cm_mol.L,psi01_flux_300cm_mol.m2.d,psi02_conc_300cm_mol.L,psi02_flux_300cm_mol.m2.d,psi03_conc_300cm_mol.L,psi03_flux_300cm_mol.m2.d,psi01_cumulative_50cm_mol.m2,psi02_cumulative_50cm_mol.m2,psi03_cumulative_50cm_mol.m2,psi01_cumulative_100cm_mol.m2,psi02_cumulative_100cm_mol.m2,psi03_cumulative_100cm_mol.m2,psi01_cumulative_200cm_mol.m2,psi02_cumulative_200cm_mol.m2,psi03_cumulative_200cm_mol.m2,psi01_cumulative_300cm_mol.m2,psi02_cumulative_300cm_mol.m2,psi03_cumulative_300cm_mol.m2
176.184,-2.188404623025063e-08,0.00150426,3.291929538231682e-08,0.00150391,3.2911635966136225e-08,0.0139209,3.04645619166696e-07,-2.037238431002442e-08,0.0963448,1.9627732918724404e-06,0.0097356,1.9833738468867373e-07,0.00858423,1.7488123256564094e-07,-2.0077873010673967e-08,0.00100991,2.0276844732209743e-08,0.0214287,4.302427173838292e-07,1.00999e-08,2.0278450962050603e-13,-2.007458834536516e-08,0.00100022,2.0079004754801143e-08,0.00100022,2.0079004754801143e-08,1.00022e-08,2.0079004754801142e-13,0.00013654012495892964,8.824037363023372e-05,2.9769485292012355e-05,7.813439856677424e-05,0.00030460461823785933,4.6963712161981546e-07,9.402018975694432e-09,5.240347095068138e-06,-3.5373607240629617e-06,1.862922601434423e-10,1.862922601434423e-10,-3.5367859029641595e-06
177.184,-2.188404623025063e-08,0.0015042,3.2917982339543e-08,0.00150391,3.2911635966136225e-08,0.0139209,3.04645619166696e-07,-2.037238431002442e-08,0.095532,1.946214617905253e-06,0.00909202,1.8522612559442824e-07,0.00879636,1.792028264493264e-07,-2.0077873010673967e-08,0.0010101,2.0280659528081773e-08,0.0227063,4.558942079422663e-07,1.0102e-08,2.0282667315382842e-13,-2.007458834536516e-08,0.00100022,2.0079004754801143e-08,0.00100022,2.0079004754801143e-08,1.00022e-08,2.0079004754801142e-13,0.00013655115889503895,8.825140121996961e-05,3.00522468649488e-05,8.006024080036946e-05,0.00030476947197914374,6.284675637591175e-07,9.604805493102238e-09,5.67616342999973e-06,-3.5574383942469624e-06,1.9070866957942403e-10,1.9070866957942403e-10,-3.556860290519477e-06
178.184,-2.188404623025063e-08,0.00150414,3.291666929676918e-08,0.00150391,3.2911635966136225e-08,0.0139209,3.04645619166696e-07,-2.037238431002442e-08,0.0946113,1.9274577636710135e-06,0.00849009,1.7296337630669525e-07,0.00900641,1.8348204577364702e-07,-2.0077873010673967e-08,0.00101029,2.0284474323953806e-08,0.0240249,4.823688912941409e-07,1.01042e-08,2.0287084447445192e-13,-2.007458834536516e-08,0.00100023,2.0079205500684593e-08,0.00100023,2.0079205500684593e-08,1.00023e-08,2.0079205500684596e-13,0.00013656219151810548,8.826242880970549e-05,3.0335008437885248e-05,8.196732617973045e-05,0.0003049220629711404,7.915772252227401e-07,9.811406806382077e-09,6.1384544482831975e-06,-3.577516064386792e-06,1.9532582489885571e-10,1.9532582489885571e-10,-3.5769346780727875e-06
179.184,-2.188404623025063e-08,0.0015041,3.291579393491997e-08,0.00150391,3.2911635966136225e-08,0.0139209,3.04645619166696e-07,-2.037238431002442e-08,0.0935866,1.9065821814685316e-06,0.00792802,1.615126702575598e-07,0.00921415,1.8771420489021152e-07,-2.0077873010673967e-08,0.00101048,2.0288289119825832e-08,0.0253832,5.096406662045395e-07,1.01065e-08,2.0291702358237647e-13,-2.007458834536516e-08,0.00100023,2.0079205500684593e-08,0.00100023,2.0079205500684593e-08,1.00023e-08,2.0079205500684596e-13,0.00013657322326581016,8.827345639944138e-05,3.0617770010821694e-05,8.385353597688895e-05,0.0003050632032570879,9.58919045802927e-07,1.0021822915533942e-08,6.6280172414770634e-06,-3.597593734480442e-06,1.999429802182874e-10,1.999429802182874e-10,-3.5970090656260977e-06
180.184,-2.188404623025063e-08,0.00150407,3.2915137413533067e-08,0.00150391,3.2911635966136225e-08,0.0139209,3.04645619166696e-07,-2.037238431002442e-08,0.0924618,1.883667323596616e-06,0.00740403,1.508377446029501e-07,0.00941937,1.9189502559831474e-07,-2.0077873010673967e-08,0.00101068,2.0292304694427963e-08,0.0267796,5.376774080766446e-07,1.0109e-08,2.0296721826490313e-13,-2.007458834536516e-08,0.00100024,2.0079406246568046e-08,0.00100024,2.0079406246568046e-08,1.00024e-08,2.0079406246568048e-13,0.00013658425435699345,8.828448398917726e-05,3.090053158375814e-05,8.571683091617555e-05,0.00030519366861738085,1.1304416870912173e-06,1.0236254599287938e-08,7.145616776543034e-06,-3.617671404523898e-06,2.0476088142117236e-10,2.0476088142117236e-10,-3.6170834531774005e-06
181.184,-2.188404623025063e-08,0.00150404,3.291448089214616e-08,0.00150391,3.2911635966136225e-08,0.0139209,3.04645619166696e-07,-2.037238431002442e-08,0.0912414,1.8588048657846622e-06,0.00691632,1.409019290511081e-07,0.00962183,1.9601961852572224e-07,-2.0077873010673967e-08,0.00101088,2.02963202690301e-08,0.0282123,5.664429767390371e-07,1.01117e-08,2.0302142852203195e-13,-2.007458834536516e-08,0.00100024,2.0079406246568046e-08,0.00100024,2.0079406246568046e-08,1.00024e-08,2.0079406246568048e-13,0.00013659528479165536,8.829551157891315e-05,3.118329315669458e-05,8.755526339765019e-05,0.0003053141981621219,1.3060889213069152e-06,1.045470185764407e-08,7.691981880271398e-06,-3.6377490745131434e-06,2.095787826240573e-10,2.095787826240573e-10,-3.6371578407287033e-06
182.184,-2.188404623025063e-08,0.00150401,3.2913824370759254e-08,0.00150391,3.2911635966136225e-08,0.0139209,3.04645619166696e-07,-2.037238431002442e-08,0.0899297,1.832082409285203e-06,0.00646312,1.3166916448180502e-07,0.00982134,2.0008411291941524e-07,-2.0077873010673967e-08,0.00101109,2.0300536622362344e-08,0.0296795,5.95901232020298e-07,1.01147e-08,2.0308166214106398e-13,-2.007458834536516e-08,0.00100025,2.0079606992451503e-08,0.00100025,2.0079606992451503e-08,1.00025e-08,2.0079606992451502e-13,0.00013660631456979588,8.830653916864904e-05,3.1466054729631024e-05,8.936697342262537e-05,0.0003054254949422937,1.485800649916306e-06,1.0677365469332447e-08,8.267805239281022e-06,-3.6578267444421554e-06,2.1459742971039884e-10,2.1459742971039884e-10,-3.6572322282779987e-06
183.184,-2.188404623025063e-08,0.00150399,3.2913386689834646e-08,0.00150391,3.2911635966136225e-08,0.0139209,3.04645619166696e-07,-2.037238431002442e-08,0.0885317,1.803601816019789e-06,0.00604264,1.2310298432712596e-07,0.0100177,2.0408443430253164e-07,-2.0077873010673967e-08,0.0010113,2.030475297569458e-08,0.0311789,6.260059948125025e-07,1.0118e-08,2.031479191219992e-13,-2.007458834536516e-08,0.00100026,2.0079807738334956e-08,0.00100026,2.0079807738334956e-08,1.00026e-08,2.0079807738334954e-13,0.00013661734391025548,8.831756675838492e-05,3.174881630256747e-05,9.115020285433513e-05,0.0003055282255423108,1.6695126999088133e-06,1.090424543435306e-08,8.87373336108285e-06,-3.6779044143049104e-06,2.1981682268019363e-10,2.1981682268019363e-10,-3.6773066158252865e-06
184.184,-2.188404623025063e-08,0.00150398,3.291316784937235e-08,0.00150391,3.2911635966136225e-08,0.0139209,3.04645619166696e-07,-2.037238431002442e-08,0.0870524,1.7734649479099699e-06,0.00565313,1.1516773691452836e-07,0.0102107,2.0801630447436634e-07,-2.0077873010673967e-08,0.00101151,2.0308969329026822e-08,0.0327084,6.567151015823283e-07,1.01217e-08,2.032222072521387e-13,-2.007458834536516e-08,0.00100026,2.0079807738334956e-08,0.00100026,2.0079807738334956e-08,1.00026e-08,2.0079807738334954e-13,0.00013662837303187462,8.832859434812081e-05,3.203157787550391e-05,9.290329541793507e-05,0.0003056230208949153,1.8571566200731552e-06,1.1135341752705915e-08,9.510370589654504e-06,-3.697982084093377e-06,2.2503621564998842e-10,2.2503621564998842e-10,-3.6973810033725744e-06
185.184,-2.188404623025063e-08,0.00150397,3.2912949008910044e-08,0.00150391,3.2911635966136225e-08,0.0139209,3.04645619166696e-07,-2.037238431002442e-08,0.0854969,1.7417757041157269e-06,0.0052929,1.0782899291452824e-07,0.0104002,2.1187687130111597e-07,-2.0077873010673967e-08,0.00101173,2.0313386461089173e-08,0.0342657,6.87982373221851e-07,1.01258e-08,2.0330452653148246e-13,-2.007458834536516e-08,0.00100027,2.008000848421841e-08,0.00100027,2.008000848421841e-08,1.00027e-08,2.008000848421841e-13,0.0001366394019346533,8.833962193785669e-05,3.2314339448440354e-05,9.462469873774077e-05,0.0003057104775035198,2.0486611070642466e-06,1.1370855203121121e-08,1.0178275089865681e-05,-3.7180597537995246e-06,2.3045635450323647e-10,2.3045635450323647e-10,-3.717455390917855e-06
