time,q_50cm_m.d,psi01_conc_50cm_mol.L,psi01_flux_50cm_mol.m2.d,psi02_conc_50cm_mol.L,psi02_flux_50cm_mol.m2.d,psi03_conc_50cm_mol.L,psi03_flux_50cm_mol.m2.d,q_100cm_m.d,psi01_conc_100cm_mol.L,psi01_flux_100cm_mol.m2.d,psi02_conc_100cm_mol.L,psi02_flux_100cm_mol.m2.d,psi03_conc_100cm_mol.L,psi03_flux_100cm_mol.m2.d,q_200cm_m.d,psi01_conc_200cm_mol.L,psi01_flux_200cm_mol.m2.d,psi02_conc_200cm_mol.L,psi02_flux_200cm_mol.m2.d,psi03_conc_200cm_mol.L,psi03_flux_200cm_mol.m2.d,q_300cm_m.d,psi01_conc_300cm_mol.L,psi01_flux_300cm_mol.m2.d,psi02_conc_300cm_mol.L,psi02_flux_300cm_mol.m2.d,psi03_conc_300cm_mol.L,psi03_flux_300cm_mol.m2.d,psi01_cumulative_50cm_mol.m2,psi02_cumulative_50cm_mol.m2,psi03_cumulative_50cm_mol.m2,psi01_cumulative_100cm_mol.m2,psi02_cumulative_100cm_mol.m2,psi03_cumulative_100cm_mol.m2,psi01_cumulative_200cm_mol.m2,psi02_cumulative_200cm_mol.m2,psi03_cumulative_200cm_mol.m2,psi01_cumulative_300cm_mol.m2,psi02_cumulative_300cm_mol.m2,psi03_cumulative_300cm_mol.m2
1980.0,-1.4055768564678644e-08,0.00107921,1.516912599268684e-08,0.00107921,1.516912599268684e-08,0.0124596,1.7512925400847004e-07,-1.1721921718053621e-08,0.0017572,2.0597760842963824e-08,0.0017572,2.0597760842963824e-08,0.0163302,1.9142132604015923e-07,-1.1993711885355175e-08,0.00161707,1.9394671678451292e-08,0.00161707,1.9394671678451292e-08,0.0268215,3.2168934333305385e-07,-1.2313933406134708e-08,0.00249808,3.0761190763196995e-08,0.00249808,3.0761190763196995e-08,0.0138452,1.7048887079461626e-07,0.00014498246312030354,0.00011254973652010666,0.0005368841875741169,0.00014755968064066646,0.00033005566991759676,0.0005078620673422778,0.00014300147953802723,0.00032549352277591343,0.0004331712035331817,0.0001405357490651134,0.0003230292336666095,0.0003812671981896332
1981.0,-1.512233837833208e-08,0.00107925,1.6320783694814894e-08,0.00107925,1.6320783694814894e-08,0.0125121,1.892122100235288e-07,-1.1926771861260801e-08,0.00174752,2.0842272362990473e-08,0.00174752,2.0842272362990473e-08,0.0163928,1.9551318576727603e-07,-1.1965621197701164e-08,0.00162558,1.9451074506559058e-08,0.00162558,1.9451074506559058e-08,0.0270547,3.2372629181744566e-07,-1.2264515803564553e-08,0.00249492,3.0598985768629275e-08,0.00249492,3.0598985768629275e-08,0.0138559,1.699359045226101e-07,0.00014498366156562003,0.00011255093496542314,0.0005370582774457621,0.0001475685961411682,0.00033006458541809847,0.0005080456537561838,0.00014300896499133608,0.0003255010082292223,0.00043348296420380144,0.00014055408353507847,0.0003230475681365746,0.00038142486957835225
1982.0,-1.6074432271449407e-08,0.00107929,1.734897400625263e-08,0.00107929,1.734897400625263e-08,0.0125731,2.0210544439216055e-07,-1.2221297234144002e-08,0.00173763,2.1236092712965643e-08,0.00173763,2.1236092712965643e-08,0.016456,2.011136672850737e-07,-1.1950355780388435e-08,0.00163422,1.9529510423426387e-08,0.00163422,1.9529510423426387e-08,0.0272867,3.260857730727251e-07,-1.2219437386061355e-08,0.00249167,3.04468055517275e-08,0.00249167,3.04468055517275e-08,0.0138668,1.694444943450356e-07,0.00014498493610735482,0.00011255220950715795,0.0005372443084578828,0.000147577610936647,0.0003300736002135773,0.0005082345461262347,0.0001430165441459791,0.0003255085873838653,0.0004337970996210938,0.00014057231090324414,0.00032306579550474024,0.00038158209463531125
1983.0,-1.689952819947394e-08,0.00107934,1.8240336766820202e-08,0.00107934,1.8240336766820202e-08,0.0126434,2.1366749483722885e-07,-1.25897505303115e-08,0.00172747,2.1748416348597208e-08,0.00172747,2.1748416348597208e-08,0.0165199,2.0798141978569294e-07,-1.1946030824239634e-08,0.001643,1.962732864422572e-08,0.001643,1.962732864422572e-08,0.0275176,3.2872609780909655e-07,-1.217871697754204e-08,0.00248832,3.030454502955741e-08,0.00248832,3.030454502955741e-08,0.013878,1.6901623421432844e-07,0.00014498627691592216,0.0001125535503157253,0.0005374410764245205,0.00014758676960246529,0.0003300827588793956,0.00050842993779549,0.00014302422544379908,0.0003255162686816853,0.00043411387968807864,0.00014059043673129615,0.0003230839213327923,0.00038173893215254803
1984.0,-1.7594706951228408e-08,0.00107941,1.8991902630225455e-08,0.00107941,1.8991902630225455e-08,0.0127235,2.2386625389395465e-07,-1.3031568835729579e-08,0.001717,2.2375203690947687e-08,0.001717,2.2375203690947687e-08,0.0165848,2.1612596282680792e-07,-1.1964262323455138e-08,0.00165192,1.976400421736201e-08,0.00165192,1.976400421736201e-08,0.0277477,3.3198076167253616e-07,-1.214344083222484e-08,0.00248489,3.0175114689587185e-08,0.00248489,3.0175114689587185e-08,0.0138894,1.686651070951037e-07,0.00014498767411160116,0.00011255494751140429,0.0005376473479714632,0.0001475961132373205,0.0003300921025142508,0.0005086330321894811,0.000143032025185693,0.0003255240684235792,0.00043443389618742773,0.00014060846840515352,0.0003231019530066496,0.0003818954538188109
1985.0,-1.8186054595545003e-08,0.00107951,1.963202779643679e-08,0.00107951,1.963202779643679e-08,0.0128138,2.3303246637639456e-07,-1.3505134633696214e-08,0.00170621,2.3042595763358817e-08,0.00170621,2.3042595763358817e-08,0.0166507,2.2486994524528556e-07,-1.200635583094849e-08,0.00166102,1.9942797162322062e-08,0.00166102,1.9942797162322062e-08,0.0279772,3.359042183536121e-07,-1.2116745170562048e-08,0.00248136,3.006600679642585e-08,0.00248136,3.006600679642585e-08,0.0139009,1.6843366294146598e-07,0.00014498912008480206,0.00011255639348460518,0.000537862194383244,0.00014760565069845018,0.0003301016399753805,0.0005088443970000927,0.00014303996162702437,0.00032553200486491057,0.0004347577940499504,0.0001406264176667794,0.00032311990226827547,0.0003820517707365818
1986.0,-1.870340720768182e-08,0.00107964,2.01929465577016e-08,0.00107964,2.01929465577016e-08,0.0129148,2.415507634057692e-07,-1.4012774825330117e-08,0.00169511,2.3753194734165337e-08,0.00169511,2.3753194734165337e-08,0.0167176,2.3425996441993872e-07,-1.2073505005039014e-08,0.00167031,2.0166496144966717e-08,0.00167031,2.0166496144966717e-08,0.0282065,3.4055131892463295e-07,-1.2098809994416589e-08,0.00247773,2.997758448746582e-08,0.00247773,2.997758448746582e-08,0.0139127,1.683271138093197e-07,0.00014499060962415208,0.0001125578830239552,0.0005380850417394421,0.000147615391118359,0.00033011138039528933,0.0005090646441896873,0.0001430480546181643,0.0003255400978560505,0.00043508627186386996,0.00014064429644127245,0.0003231377810427685,0.0003822079990403967
1987.0,-1.9138183724718214e-08,0.00107981,2.066560216778798e-08,0.00107981,2.066560216778798e-08,0.0130266,2.4930546410841425e-07,-1.4528007891750816e-08,0.0016837,2.4460806887340847e-08,0.0016837,2.4460806887340847e-08,0.0167853,2.4385697086540497e-07,-1.2172181296566557e-08,0.00167983,2.0447195307411398e-08,0.00167983,2.0447195307411398e-08,0.0284361,3.4612936456729625e-07,-1.209178653604336e-08,0.00247401,2.991520080803663e-08,0.00247401,2.991520080803663e-08,0.0139246,1.6837329079978936e-07,0.00014499213704259516,0.00011255941044239827,0.0005383152090198258,0.00014762532391735458,0.0003301213131942849,0.000509293973152661,0.00014305632963217515,0.0003255483728700613,0.0004354202290471407,0.00014066211985554444,0.0003231556044570405,0.0003823642805446605
1988.0,-1.9523535524345126e-08,0.00108,2.108541836629274e-08,0.00108,2.108541836629274e-08,0.0131495,2.5672473037737625e-07,-1.5045365575347183e-08,0.00167202,2.5156152149291998e-08,0.00167202,2.5156152149291998e-08,0.0168537,2.535700777972288e-07,-1.2303644093323815e-08,0.0016896,2.0788237060079918e-08,0.0016896,2.0788237060079918e-08,0.0286661,3.5269749194362983e-07,-1.2101849555500533e-08,0.00247018,2.989374673500631e-08,0.00247018,2.989374673500631e-08,0.0139367,1.6865984670014428e-07,0.0001449936989254371,0.00011256097232524021,0.0005385524102146788,0.00014763543470392853,0.00033013142398085883,0.0005095324978648828,0.0001430648142251419,0.00032555685746302806,0.000435760622894991,0.00014067991175272394,0.00032317339635422,0.00038252083854180513
1989.0,-1.9859567719338328e-08,0.00108023,2.145290083746084e-08,0.00108023,2.145290083746084e-08,0.0132834,2.6380258184305873e-07,-1.555407932973473e-08,0.00166009,2.5821171554499324e-08,0.00166009,2.5821171554499324e-08,0.0169223,2.6321079664157003e-07,-1.246613834471608e-08,0.00169965,2.1188072037596686e-08,0.00169965,2.1188072037596686e-08,0.028897,3.6023399974726056e-07,-1.2128264267464721e-08,0.00246624,2.9911210466992196e-08,0.00246624,2.9911210466992196e-08,0.0139489,1.6917594544043865e-07,0.00014499529225855522,0.00011256256565835834,0.0005387963532288026,0.0001476457017961533,0.0003301416910730836,0.0005097801545821946,0.0001430735361588348,0.0003255655793967209,0.00043610839075639354,0.00014069769469892345,0.0003231911793004195,0.0003826778862229781
