time,q_50cm_m.d,psi01_conc_50cm_mol.L,psi01_flux_50cm_mol.m2.d,psi02_conc_50cm_mol.L,psi02_flux_50cm_mol.m2.d,psi03_conc_50cm_mol.L,psi03_flux_50cm_mol.m2.d,q_100cm_m.d,psi01_conc_100cm_mol.L,psi01_flux_100cm_mol.m2.d,psi02_conc_100cm_mol.L,psi02_flux_100cm_mol.m2.d,psi03_conc_100cm_mol.L,psi03_flux_100cm_mol.m2.d,q_200cm_m.d,psi01_conc_200cm_mol.L,psi01_flux_200cm_mol.m2.d,psi02_conc_200cm_mol.L,psi02_flux_200cm_mol.m2.d,psi03_conc_200cm_mol.L,psi03_flux_200cm_mol.m2.d,q_300cm_m.d,psi01_conc_300cm_mol.L,psi01_flux_300cm_mol.m2.d,psi02_conc_300cm_mol.L,psi02_flux_300cm_mol.m2.d,psi03_conc_300cm_mol.L,psi03_flux_300cm_mol.m2.d,psi01_cumulative_50cm_mol.m2,psi02_cumulative_50cm_mol.m2,psi03_cumulative_50cm_mol.m2,psi01_cumulative_100cm_mol.m2,psi02_cumulative_100cm_mol.m2,psi03_cumulative_100cm_mol.m2,psi01_cumulative_200cm_mol.m2,psi02_cumulative_200cm_mol.m2,psi03_cumulative_200cm_mol.m2,psi01_cumulative_300cm_mol.m2,psi02_cumulative_300cm_mol.m2,psi03_cumulative_300cm_mol.m2
1145.0,-1.3936413042422504e-08,0.00130415,1.817517306927531e-08,0.00130415,1.817517306927531e-08,0.0188611,2.628560800344351e-07,-1.4136871875241311e-08,0.00168812,2.3864736150032363e-08,0.00168812,2.3864736150032363e-08,0.00746786,1.0557218000223957e-07,-1.4397875795590748e-08,0.00104708,1.507572778804716e-08,0.00104708,1.507572778804716e-08,0.0107567,1.5487363057043097e-07,-1.4496481597414557e-08,0.00164754,2.388353329100438e-08,0.00164754,2.388353329100438e-08,0.0107191,1.5538923589084638e-07,0.00013185018316693952,8.955768024088838e-05,0.0002922574475271969,0.00013181774657360738,0.0002882756088774088,0.0002729263212095608,0.00013069343177381018,0.00028715544003551864,0.00021259151934686574,0.00012915546631013714,0.000285618846545535,0.00015930510697021613
1146.0,-1.392134724757111e-08,0.00129946,1.8090233894328752e-08,0.00129946,1.8090233894328752e-08,0.0189781,2.642007201991293e-07,-1.4096398315267121e-08,0.00168804,2.3795284212103512e-08,0.00168804,2.3795284212103512e-08,0.00744352,1.0492682278765713e-07,-1.4330445495287264e-08,0.00104727,1.5007845653849496e-08,0.00104727,1.5007845653849496e-08,0.0107509,1.5406518647528385e-07,-1.4418877897448388e-08,0.00164797,2.376187820865802e-08,0.00164797,2.376187820865802e-08,0.0106651,1.537787746640768e-07,0.00013185435205358628,8.956184912753514e-05,0.0002925077269001485,0.00013182744545950421,0.0002882853077633056,0.0002730171516340332,0.00013069410917396874,0.0002871561174356772,0.00021273125408784573,0.00012916480931044835,0.0002856281895458462,0.00015944446686698275
1147.0,-1.3898444272495977e-08,0.00129476,1.7995149706256893e-08,0.00129476,1.7995149706256893e-08,0.0190915,2.6534214882835696e-07,-1.4057452512331212e-08,0.0016879,2.372757409556385e-08,0.0016879,2.372757409556385e-08,0.00742022,1.0430939028105029e-07,-1.4268234236042078e-08,0.00104747,1.4945547315226995e-08,0.00104747,1.4945547315226995e-08,0.010747,1.533407133347442e-07,-1.4345460102889247e-08,0.00164836,2.364648261519852e-08,0.00164836,2.364648261519852e-08,0.0106119,1.522325880658504e-07,0.00013185844875902004,8.95659458329689e-05,0.0002927591706047043,0.00013183711558108744,0.00028829497788488887,0.0002731074035718019,0.00013069478648704793,0.0002871567947487564,0.00021287032656694443,0.00012917411033296067,0.0002856374905683585,0.0001595823539949457
1148.0,-1.3886088737473993e-08,0.00129007,1.7914026497553072e-08,0.00129007,1.7914026497553072e-08,0.0192011,2.6662817845711187e-07,-1.4022955806824326e-08,0.00168773,2.366696320385162e-08,0.00168773,2.366696320385162e-08,0.00739799,1.037416868293283e-07,-1.4212782449509105e-08,0.00104768,1.4890447916701698e-08,0.00104768,1.4890447916701698e-08,0.0107449,1.5271492614173037e-07,-1.4280179572711342e-08,0.00164871,2.354387486332492e-08,0.00164871,2.354387486332492e-08,0.0105595,1.507915561980454e-07,0.00013186247669678012,8.956997377072898e-05,0.000293011912694424,0.00013184675958848448,0.0002883046218922859,0.0002731971223028244,0.00013069546415251512,0.0002871574724142236,0.00021300882871063664,0.0001291833740282513,0.0002856467542636491,0.00015971886537157105
1149.0,-1.3865582140131044e-08,0.00128538,1.782254197128164e-08,0.00128538,1.782254197128164e-08,0.0193071,2.677041809377241e-07,-1.3989595743338682e-08,0.0016875,2.3607442816884027e-08,0.0016875,2.3607442816884027e-08,0.00737682,1.0319872967137566e-07,-1.4162399481047598e-08,0.0010479,1.4840778416189778e-08,0.0010479,1.4840778416189778e-08,0.0107447,1.5217073370401213e-07,-1.4227019229781326e-08,0.001649,2.3460354709909407e-08,0.001649,2.3460354709909407e-08,0.010508,1.4949751806654217e-07,0.00013186643365661126,8.957393073056013e-05,0.00029326575129322156,0.00013185637743555803,0.00028831423973935946,0.00027328633143675247,0.00013069614253145026,0.00028715815079315875,0.0002131468370448596,0.00012919260736373142,0.00028565598759912927,0.00015985413587040782
1150.0,-1.3850880016758842e-08,0.00128069,1.773868352866288e-08,0.00128069,1.773868352866288e-08,0.0194095,2.688386556852808e-07,-1.3960536647206358e-08,0.00168723,2.3554636247265985e-08,0.00168723,2.3554636247265985e-08,0.00735673,1.0270389876860243e-07,-1.4117077391861424e-08,0.00104814,1.479667349750563e-08,0.00104814,1.479667349750563e-08,0.0107464,1.517077604838996e-07,-1.4173996888740954e-08,0.00164925,2.337646436875602e-08,0.00164925,2.337646436875602e-08,0.0104573,1.4822173766463077e-07,0.00013187032146012317,8.957781853407204e-05,0.0002935207390688901,0.0001318659715351581,0.0002883238338389595,0.00027337507479887387,0.00013069682212755592,0.0002871588303892644,0.00021328442772795164,0.00012920180983121143,0.00028566519006660926,0.00015998818361118373
1151.0,-1.383714799744513e-08,0.001276,1.7656200844739986e-08,0.001276,1.7656200844739986e-08,0.0195082,2.6993785056375906e-07,-1.393564502976842e-08,0.00168692,2.3508318313616943e-08,0.00168692,2.3508318313616943e-08,0.00733773,1.0225600060428262e-07,-1.4075131561321977e-08,0.00104839,1.4756227177574346e-08,0.00104839,1.4756227177574346e-08,0.0107499,1.5130625677105512e-07,-1.4129052668391768e-08,0.00164946,2.3305307214405484e-08,0.00164946,2.3305307214405484e-08,0.0104074,1.470467027410205e-07,0.00013187414051297046,8.958163758691933e-05,0.0002937768397714564,0.00013187554420844195,0.00028833340651224335,0.0002734633951544484,0.00013069750322317216,0.00028715951148488065,0.00021342165885316136,0.00012921098608575745,0.0002856743663211553,0.00016012110126125635
1152.0,-1.3824276824383626e-08,0.00127132,1.7575079612375392e-08,0.00127132,1.7575079612375392e-08,0.0196033,2.7100144587143955e-07,-1.3911620370846467e-08,0.00168656,2.3462782452654814e-08,0.00168656,2.3462782452654814e-08,0.00731984,1.018308352553368e-07,-1.4038234389746774e-08,0.00104865,1.4721194492807952e-08,0.00104865,1.4721194492807952e-08,0.0107553,1.5098542233204347e-07,-1.4084226787612438e-08,0.00164962,2.3233622193381232e-08,0.00164962,2.3233622193381232e-08,0.0103584,1.4589005475680467e-07,0.00013187789131575845,8.958538838970732e-05,0.00029403401694050345,0.00013188509537052375,0.0002883429576743252,0.0002735513143693329,0.0001306981861832752,0.0002871601944449837,0.00021355860604110367,0.00012922013548116322,0.00028568351571656104,0.00016025290708922553
1153.0,-1.3816760441425918e-08,0.00126664,1.7500861445527724e-08,0.00126664,1.7500861445527724e-08,0.0196948,2.721183335417951e-07,-1.3888218175272465e-08,0.00168616,2.3417757958417416e-08,0.00168616,2.3417757958417416e-08,0.00730306,1.0142649062710533e-07,-1.400302759610326e-08,0.00104893,1.4688195736380591e-08,0.00104893,1.4688195736380591e-08,0.0107626,1.5070898480582095e-07,-1.4047474758835483e-08,0.00164973,2.3174540533893664e-08,0.00164973,2.3174540533893664e-08,0.0103101,1.4483086951106973e-07,0.00013188157541676256,8.958907249071142e-05,0.0002942923185136038,0.0001318946249103069,0.0002883524872141083,0.00027363885264178474,0.00013069887135141547,0.000287160879613124,0.00021369531199831338,0.00012922926254693828,0.0002856926427823361,0.00016038369048397777
1154.0,-1.3805283550125274e-08,0.00126197,1.7421853681751592e-08,0.00126197,1.7421853681751592e-08,0.0197826,2.7310440235870825e-07,-1.3872127702401464e-08,0.00168572,2.3384523110492193e-08,0.00168572,2.3384523110492193e-08,0.00728742,1.0109202086103448e-07,-1.3972860628997171e-08,0.00104922,1.4660604829156412e-08,0.00104922,1.4660604829156412e-08,0.0107719,1.505142574094946e-07,-1.4010806479117352e-08,0.00164981,2.31151686373126e-08,0.00164981,2.31151686373126e-08,0.0102626,1.4378730257258975e-07,0.00013188519198689417,8.959268906084304e-05,0.0002945516176324124,0.000131904137305715,0.0002883619996095164,0.0002737260725349434,0.00013069955909561563,0.0002871615673573242,0.00021383185339509387,0.00012923836690909647,0.0002857017471444943,0.00016051346698007124
