log10_input_na+1,log10_input_h4sio4,log10_input_al+3,log10_input_co3-2,input_ca+2_mol_l,input_mg+2_mol_l,input_na+1_mol_l,input_k+1_mol_l,si_quartz,si_k-feld-d-ph,si_calcite-ph,total_base_cations_mol_l,base_cation_log_resdual,alkalinity,ionic_strength
-3.0893684844677622,-4.069541788545374,-7.2971376300196855,-2.813574768824963,0.0007860294067122888,0.0002597665303497137,0.0008140133276176805,0.0008916257504854729,0.0,-1.053,-0.118,0.00275144,-0.06940038648335814,0.0015052,0.0047755
-3.0287926318311396,-4.150932624316281,-7.2971376300196855,-2.813574768824963,0.001038940076678965,0.00034334829798415595,0.0009358524209673322,0.0010250816404084146,-0.081,-1.244,-0.016,0.0033432,0.015201924958617368,0.0015075,0.0060153
-3.0287926318311396,-4.069541788545374,-7.443080382620079,-2.813574768824963,0.001038940076678965,0.00034334829798415595,0.0009358524209673322,0.0010250816404084146,0.0,-1.146,-0.016,0.0033432,0.015201924958617368,0.0015075,0.0060153
-3.0287926318311396,-4.069541788545374,-7.2971376300196855,-2.869846264201462,0.001038940076678965,0.00034334829798415595,0.0009358524209673322,0.0010250816404084146,0.0,-1.0,-0.071,0.0033432,0.015201924958617368,0.0013244,0.0060232
-3.03908065552325,-4.069541788545374,-7.288139796221812,-2.780153484980234,0.000990864917170209,0.0003274604478923467,0.0009139434915907837,0.001001083795489992,0.0,-1.0,-0.0,0.00323336,0.0006936281650199167,0.0016275,0.0057774
-3.099862268633715,-4.069541788545374,-7.288139796221812,-2.780153484980234,0.0007489472418134697,0.00024751163857166593,0.0007945801864932316,0.0008703397488298404,0.0,-1.054,-0.103,0.00266138,-0.08385354429986557,0.0016251,0.0045866
-3.03908065552325,-4.150932624316281,-7.288139796221812,-2.780153484980234,0.000990864917170209,0.0003274604478923467,0.0009139434915907837,0.001001083795489992,-0.081,-1.244,-0.0,0.00323336,0.0006936281650199167,0.0016275,0.0057774
-3.03908065552325,-4.069541788545374,-7.433902592146248,-2.780153484980234,0.000990864917170209,0.0003274604478923467,0.0009139434915907837,0.001001083795489992,0.0,-1.145,-0.0,0.00323336,0.0006936281650199167,0.0016275,0.0057774
-3.03908065552325,-4.069541788545374,-7.288139796221812,-2.835756554679839,0.000990864917170209,0.0003274604478923467,0.0009139434915907837,0.001001083795489992,0.0,-1.0,-0.055,0.00323336,0.0006936281650199167,0.0014321,0.0057855
-3.03957922618515,-4.069541788545374,-7.287694522623776,-2.7792993474576724,0.0009885924983359204,0.0003267094602689275,0.0009128948852227146,0.000999935209332773,0.0,-1.0,-0.0,0.0032281299999999996,-9.417304795308731e-06,0.0016307,0.0057662
-3.100370810708853,-4.069541788545374,-7.287694522623776,-2.7792993474576724,0.0007471953174263669,0.0002469326636432644,0.0007936503082965413,0.0008693212110284869,0.0,-1.054,-0.103,0.0026571,-0.08455253377949137,0.0016283,0.0045777
-3.03957922618515,-4.150932624316281,-7.287694522623776,-2.7792993474576724,0.0009885924983359204,0.0003267094602689275,0.0009128948852227146,0.000999935209332773,-0.081,-1.244,-0.0,0.0032281299999999996,-9.417304795308731e-06,0.0016307,0.0057662
-3.03957922618515,-4.069541788545374,-7.433448413076252,-2.7792993474576724,0.0009885924983359204,0.0003267094602689275,0.0009128948852227146,0.000999935209332773,0.0,-1.145,-0.0,0.0032281299999999996,-9.417304795308731e-06,0.0016307,0.0057662
-3.03957922618515,-4.069541788545374,-7.287694522623776,-2.8348853344068257,0.0009885924983359204,0.0003267094602689275,0.0009128948852227146,0.000999935209332773,0.0,-1.0,-0.055,0.0032281299999999996,-9.417304795308731e-06,0.001435,0.0057743
