log10_input_na+1,log10_input_h4sio4,log10_input_al+3,input_ca+2_mol_l,input_mg+2_mol_l,input_na+1_mol_l,input_k+1_mol_l,si_quartz,si_k-feld-d-ph,total_base_cations_mol_l,base_cation_log_resdual,alkalinity,ionic_strength
-2.7375489102695707,-3.1655792963184672,-9.169411331314855,1.984937379264475,0.8265499729538102,0.0018299999999999994,0.06506943953421668,1.471,0.839,2.878349,2.950183017849955,0.00038191,4.5849
-2.792299888474962,-3.1655792963184672,-9.169411331314855,1.5425699036563574,0.6423432423943686,0.0016132441967903384,0.0573622380967076,1.374,0.584,2.2439152,2.842046007255681,0.00027084,3.8352
-2.7375489102695707,-3.2288908822448366,-9.169411331314855,1.984937379264475,0.8265499729538102,0.0018299999999999994,0.06506943953421668,1.408,0.692,2.878349,2.950183017849955,0.00038191,4.5849
-2.7375489102695707,-3.1655792963184672,-9.352799557941152,1.984937379264475,0.8265499729538102,0.0018299999999999994,0.06506943953421668,1.471,0.656,2.878349,2.950183017849955,0.00038191,4.5849
-3.3069552785506744,-3.040563778456038,-9.006671910769937,0.14418964535290196,0.06004216995038056,0.0004932245911139248,0.017537621698511634,1.098,-0.119,0.22226322,1.8379071686466344,3.2128e-05,0.55017
-3.373094384121688,-3.040563778456038,-9.006671910769937,0.10633001190547284,0.04427699804676645,0.00042355090679872706,0.015060229573553238,1.083,-0.177,0.16609054999999998,1.711384490065495,2.7383e-05,0.41737
-3.3069552785506744,-3.1013750540251586,-9.006671910769937,0.14418964535290196,0.06004216995038056,0.0004932245911139248,0.017537621698511634,1.038,-0.278,0.22226322,1.8379071686466344,3.2128e-05,0.55017
-3.3069552785506744,-3.040563778456038,-9.186805348985335,0.14418964535290196,0.06004216995038056,0.0004932245911139248,0.017537621698511634,1.098,-0.299,0.22226322,1.8379071686466344,3.2128e-05,0.55017
-3.9686327257924834,-3.2852973404455845,-8.82686746743861,0.0068482432666165,0.0028516845649309425,0.00010748980479846663,0.003822022597747858,0.793,-1.041,0.013629389999999998,0.6255159857125802,1.1968e-05,0.032447
-4.048005380308333,-3.2852973404455845,-8.82686746743861,0.004751534316058927,0.0019785916681577683,8.953536732864636e-05,0.003183615393751495,0.792,-1.096,0.010003235,0.491180038367896,1.1351e-05,0.023149
-3.9686327257924834,-3.351003287254496,-8.82686746743861,0.0068482432666165,0.0028516845649309425,0.00010748980479846663,0.003822022597747858,0.728,-1.228,0.013629389999999998,0.6255159857125802,1.1968e-05,0.032447
-3.9686327257924834,-3.2852973404455845,-9.003404816787382,0.0068482432666165,0.0028516845649309425,0.00010748980479846663,0.003822022597747858,0.793,-1.217,0.013629389999999998,0.6255159857125802,1.1968e-05,0.032447
-4.280031790165966,-3.8904839393870674,-6.855589798129231,0.0016322288521724215,0.0006796782244674459,5.247690459793844e-05,0.0018659250112996798,0.185,-1.068,0.004230257,0.1174063196097587,1.0193e-05,0.0088054
-4.365632425969285,-3.8904839393870674,-6.855589798129231,0.001100473981043304,0.00045824958951842023,4.308911497531505e-05,0.001532122711185341,0.185,-1.14,0.0031339389999999996,-0.012869894210053674,9.9306e-06,0.0062282
-4.280031790165966,-3.9682936181748087,-6.855589798129231,0.0016322288521724215,0.0006796782244674459,5.247690459793844e-05,0.0018659250112996798,0.108,-1.298,0.004230257,0.1174063196097587,1.0193e-05,0.0088054
-4.280031790165966,-3.8904839393870674,-6.992701594091816,0.0016322288521724215,0.0006796782244674459,5.247690459793844e-05,0.0018659250112996798,0.185,-1.205,0.004230257,0.1174063196097587,1.0193e-05,0.0088053
-4.351314264989777,-4.045276135197459,-6.279764227791739,0.0011754823181651937,0.0004894838942713399,4.4533387843593317e-05,0.0015834768237937248,0.03,-1.011,0.003293013,0.008633012025426438,9.9701e-06,0.006597
-4.438340550289572,-4.045276135197459,-6.279764227791739,0.0007873422013931315,0.00032785803827626735,3.644680386813357e-05,0.0012959415849797663,0.03,-1.086,0.002447547,-0.12022939290824662,9.7537e-06,0.0046667
-4.351314264989777,-4.126181657901408,-6.279764227791739,0.0011754823181651937,0.0004894838942713399,4.4533387843593317e-05,0.0015834768237937248,-0.051,-1.252,0.003293013,0.008633012025426438,9.9701e-06,0.006597
-4.351314264989777,-4.045276135197459,-6.405359512347574,0.0011754823181651937,0.0004894838942713399,4.4533387843593317e-05,0.0015834768237937248,0.03,-1.137,0.003293013,0.008633012025426438,9.9701e-06,0.0065968
-4.3570056674331346,-4.074192205417507,-6.178391284919135,0.0011450733202020876,0.000476821249743344,4.395358795683505e-05,0.0015628608381798655,0.001,-1.001,0.0032287740000000002,7.721419763164236e-05,9.9542e-06,0.0064481
-4.444145780781797,-4.074192205417507,-6.178391284919135,0.0007665722067353706,0.00031920918179245,3.5962859740658615e-05,0.0012787339493837715,0.001,-1.076,0.002400443,-0.12866903533974305,9.7411e-06,0.0045615
-4.3570056674331346,-4.155676049525857,-6.178391284919135,0.0011450733202020876,0.000476821249743344,4.395358795683505e-05,0.0015628608381798655,-0.08,-1.243,0.0032287740000000002,7.721419763164236e-05,9.9542e-06,0.0064481
-4.3570056674331346,-4.074192205417507,-6.301959110617518,0.0011450733202020876,0.000476821249743344,4.395358795683505e-05,0.0015628608381798655,0.001,-1.124,0.0032287740000000002,7.721419763164236e-05,9.9542e-06,0.0064479
-4.357057420699486,-4.075193397878173,-6.174356012871503,0.0011448004444202641,0.00047670762123675116,4.394835048247486e-05,0.001562674608933312,0.0,-1.0,0.003228158,-5.650358372395127e-06,9.9541e-06,0.0064466
-4.4441985691134755,-4.075193397878173,-6.174356012871503,0.0007663858762552299,0.0003191315917108033,3.5958488734173876e-05,0.0012785785291967975,0.0,-1.075,0.002400078,-0.12873507712404111,9.741e-06,0.0045607
-4.357057420699486,-4.156697265835736,-6.174356012871503,0.0011448004444202641,0.00047670762123675116,4.394835048247486e-05,0.001562674608933312,-0.081,-1.242,0.003228158,-5.650358372395127e-06,9.9541e-06,0.0064466
-4.357057420699486,-4.075193397878173,-6.297843133128933,0.0011448004444202641,0.00047670762123675116,4.394835048247486e-05,0.001562674608933312,0.0,-1.123,0.003228158,-5.650358372395127e-06,9.9541e-06,0.0064465
