log10_input_na+1,log10_input_h4sio4,log10_input_al+3,input_ca+2_mol_l,input_mg+2_mol_l,input_na+1_mol_l,input_k+1_mol_l,si_quartz,si_k-feld-d-ph,total_base_cations_mol_l,base_cation_log_resdual,alkalinity,ionic_strength
-2.7375489102695707,-3.1655792963184672,-9.169411331314855,0.0007439329486693149,0.0005311015723586028,0.0018299999999999994,0.0022966324088311727,0.91,-1.16,0.00540163,0.22356439945833734,4.4082e-05,0.007926
-2.792299888474962,-3.1655792963184672,-9.169411331314855,0.000578138428417752,0.0004127391170438483,0.0016132441967903384,0.002024605959403009,0.91,-1.207,0.00462868,0.1564967240504397,4.3616e-05,0.0065939
-2.7375489102695707,-3.2288908822448366,-9.169411331314855,0.0007439329486693149,0.0005311015723586028,0.0018299999999999994,0.0022966324088311727,0.847,-1.34,0.00540163,0.22356439945833734,4.4082e-05,0.007926
-2.7375489102695707,-3.1655792963184672,-9.352799557941152,0.0007439329486693149,0.0005311015723586028,0.0018299999999999994,0.0022966324088311727,0.91,-1.344,0.00540163,0.22356439945833734,4.4082e-05,0.007926
-2.8850040302625,-3.819755077497215,-7.083996852071813,0.00037724505353224077,0.00026931921949936136,0.0013031546850915787,0.001635446603006285,0.256,-1.105,0.00358517,0.04554932049812899,4.2961e-05,0.0048712
-2.94270411086775,-3.819755077497215,-7.083996852071813,0.0002892167175259859,0.00020647486269454528,0.001141026915738221,0.0014319778109470353,0.256,-1.157,0.00306869,-0.022007415090326096,4.2622e-05,0.0040564
-2.8850040302625,-3.8961501790471593,-7.083996852071813,0.00037724505353224077,0.00026931921949936136,0.0013031546850915787,0.001635446603006285,0.179,-1.331,0.00358517,0.04554932049812899,4.2961e-05,0.0048712
-2.8850040302625,-3.819755077497215,-7.225676789113249,0.00037724505353224077,0.00026931921949936136,0.0013031546850915787,0.001635446603006285,0.256,-1.247,0.00358517,0.04554932049812899,4.2961e-05,0.0048712
-2.9113295657524225,-4.016404742669926,-6.392853021535909,0.00033417386602145523,0.0002385702448085003,0.00122650813830999,0.0015392559235726285,0.059,-1.021,0.00333854,0.014596150829783843,4.2801e-05,0.004479
-2.969556157067471,-4.016404742669926,-6.392853021535909,0.0002555755478219056,0.0001824580770987756,0.0010726149428628095,0.0013461214426094673,0.059,-1.074,0.00285674,-0.05308971736668634,4.248e-05,0.0037306
-2.9113295657524225,-4.096732837523325,-6.392853021535909,0.00033417386602145523,0.0002385702448085003,0.00122650813830999,0.0015392559235726285,-0.021,-1.26,0.00333854,0.014596150829783843,4.2801e-05,0.004479
-2.9113295657524225,-4.016404742669926,-6.520710081966627,0.00033417386602145523,0.0002385702448085003,0.00122650813830999,0.0015392559235726285,0.059,-1.149,0.00333854,0.014596150829783843,4.2801e-05,0.0044789
-2.9230507511081196,-4.071915390010211,-6.197451148727345,0.00031661399836465786,0.00022603407022500356,0.0011938485846650427,0.0014982684976934228,0.003,-1.001,0.00323474,0.0008789457680627246,4.2733e-05,0.0043159
-2.981511766130282,-4.071915390010211,-6.197451148727345,0.00024188452375758303,0.00017268391072965928,0.0010434898615796883,0.0013095697455686704,0.003,-1.054,0.00276766,-0.06684769608923755,4.242e-05,0.0035953
-2.9230507511081196,-4.153353697810416,-6.197451148727345,0.00031661399836465786,0.00022603407022500356,0.0011938485846650427,0.0014982684976934228,-0.078,-1.244,0.00323474,0.0008789457680627246,4.2733e-05,0.0043159
-2.9230507511081196,-4.071915390010211,-6.321400171701892,0.00031661399836465786,0.00022603407022500356,0.0011938485846650427,0.0014982684976934228,0.003,-1.125,0.00323474,0.0008789457680627246,4.2733e-05,0.0043157
-2.9238071790410864,-4.074921579032657,-6.186803062026897,0.0003155129988027432,0.00022524805503432686,0.0011917710210231228,0.0014956611752937276,0.0,-1.0,0.00322826,8.071813010538687e-06,4.2728e-05,0.0043057
-2.982283322621908,-4.074921579032657,-6.186803062026897,0.00024102659708870168,0.00017207142783906237,0.0010416376698910187,0.00130724526280388,0.0,-1.053,0.0027619,-0.06775248313216921,4.2416e-05,0.0035866
-2.9238071790410864,-4.15642001061331,-6.186803062026897,0.0003155129988027432,0.00022524805503432686,0.0011917710210231228,0.0014956611752937276,-0.081,-1.243,0.00322826,8.071813010538687e-06,4.2728e-05,0.0043057
-2.9238071790410864,-4.074921579032657,-6.310539123267435,0.0003155129988027432,0.00022524805503432686,0.0011917710210231228,0.0014956611752937276,0.0,-1.124,0.00322826,8.071813010538687e-06,4.2728e-05,0.0043055
